Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
11.10.40031,Pulau Matahari,,"02°17'07.00"" U 097°15'11.99"" T",TBP
11.10.40032,Pulau Mbelen,,"02°24'55.00"" U 097°51'04.00"" T",TBP
11.10.40033,Pulau Melila,,"02°15'36.79"" U 097°17'12.31"" T",TBP
11.10.40034,Pulau Muarapea,,"02°28'47.36"" U 097°50'04.49"" T",TBP
11.10.40035,Pulau Nago,,"02°16'00.23"" U 097°14'39.45"" T",TBP
11.10.40036,Pulau Nibung,,"02°04'36.99"" U 097°20'44.99"" T",TBP
11.10.40037,Pulau Orongan,,"02°16'45.99"" U 097°16'16.00"" T",TBP
11.10.40038,Pulau Pabandah,,"02°11'47.00"" U 097°19'37.99"" T",TBP
11.10.40039,Pulau Pabisi,,"02°14'28.00"" U 097°18'40.00"" T",TBP
11.10.40040,Pulau Pandan,,"02°14'13.27"" U 097°16'21.69"" T",TBP
11.10.40041,Pulau Panjang,,"02°16'21.00"" U 097°24'42.00"" T",TBP
11.10.40042,Pulau Pasitangah,,"02°15'53.79"" U 097°46'46.66"" T",TBP
11.10.40043,Pulau Pelambak Besar,,"02°10'28.99"" U 097°26'08.00"" T",TBP
11.10.40044,Pulau Pelambak Kecil,,"02°10'44.00"" U 097°27'49.00"" T",TBP
11.10.40045,Pulau Pemuka,,"02°20'51.97"" U 097°51'25.18"" T",BP
11.10.40046,Pulau Penerusan Selatan,,"02°04'13.00"" U 097°20'57.00"" T",TBP
11.10.40047,Pulau Penerusan Utara,,"02°04'23.00"" U 097°20'53.99"" T",TBP
11.10.40048,Pulau Pinang,,"02°02'22.99"" U 097°23'21.99"" T",TBP
11.10.40049,Pulau Pisang,,"02°14'57.62"" U 097°47'32.40"" T",TBP
11.10.40050,Pulau Ragorago,,"02°15'23.00"" U 097°14'51.00"" T",TBP
11.10.40051,Pulau Rangit Besar,,"02°14'30.00"" U 097°25'32.00"" T",TBP
11.10.40052,Pulau Rangit Kecil,,"02°14'35.00"" U 097°26'06.00"" T",TBP
11.10.40053,Pulau Rubi,,"02°12'21.44"" U 097°19'02.62"" T",TBP
11.10.40054,Pulau Rungpao,,"02°12'34.99"" U 097°12'42.99"" T",TBP
11.10.40055,Pulau Sagusagu,,"02°15'02.17"" U 097°15'28.04"" T",TBP
11.10.40056,Pulau Samardua,,"02°29'18.66"" U 097°51'05.72"" T",TBP
11.10.40057,Pulau Samut,,"02°07'50.99"" U 097°21'04.00"" T",TBP
11.10.40058,Pulau Sanglat,,"02°10'05.99"" U 097°19'53.00"" T",TBP
11.10.40059,Pulau Sarangalu,,"01°58'53.00"" U 097°23'04.99"" T",TBP
11.10.40060,Pulau Saranggantong,,"02°04'09.99"" U 097°21'18.00"" T",BP
11.10.40061,Pulau Sarok,,"02°15'59.89"" U 097°47'58.96"" T",TBP
11.10.40062,Pulau Sarombang,,"02°10'55.74"" U 097°19'22.76"" T",TBP
11.10.40063,Pulau Sianjai,,"02°06'56.00"" U 097°20'39.00"" T",TBP
11.10.40064,Pulau Sikandang,,"02°18'02.99"" U 097°18'38.99"" T",TBP
11.10.40065,Pulau Simok,,"02°13'57.00"" U 097°13'14.00"" T",TBP
11.10.40066,Pulau Sinanda,,"02°14'35.34"" U 097°12'37.35"" T",TBP
11.10.40067,Pulau Sipakek,,"02°15'59.76"" U 097°47'18.23"" T",TBP
11.10.40068,Pulau Solokaceh,,"02°19'41.95"" U 097°49'47.53"" T",TBP
11.10.40069,Pulau Subang,,"02°14'28.06"" U 097°16'02.41"" T",TBP
11.10.40070,Pulau Tabalah,,"02°14'35.99"" U 097°16'32.99"" T",TBP
