K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.74,KOTA CIREBON,,,5,22,0,"39,466","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.74.01,,,,1Kejaksan,4,-,,
32.74.01.1001,,,,,1Kejaksan,,,
32.74.01.1002,,,,,2Sukapura,,,
32.74.01.1003,,,,,3Kesenden,,,
32.74.01.1004,,,,,4Kebonbaru,,,
32.74.02,,,,2Lemahwungkuk,4,-,,"Perbaikan nama kecamatan semula Lemah Wungkuk menjadi
Lemahwungkuk sesuai PP No.35/1986."
32.74.02.1001,,,,,1Pegambiran,,,
32.74.02.1002,,,,,2Lemahwungkuk,,,
32.74.02.1003,,,,,3Kesepuhan,,,
32.74.02.1004,,,,,4Panjunan,,,
32.74.03,,,,3Harjamukti,5,-,,
32.74.03.1001,,,,,1Kalijaga,,,
32.74.03.1002,,,,,2Harjamukti,,,
32.74.03.1003,,,,,3Kecapi,,,
32.74.03.1004,,,,,4Larangan,,,
32.74.03.1005,,,,,5Argasunya,,,
32.74.04,,,,4Pekalipan,4,-,,
32.74.04.1001,,,,,1Jagasatru,,,
32.74.04.1002,,,,,2Pekalipan,,,
32.74.04.1003,,,,,3Pulasaren,,,
32.74.04.1004,,,,,4Pekalangan,,,
32.74.05,,,,5Kesambi,5,-,,
32.74.05.1001,,,,,1Pekiringan,,,
32.74.05.1002,,,,,2Sunyaragi,,,
32.74.05.1003,,,,,3Kesambi,,,
32.74.05.1004,,,,,4Drajat,,,
32.74.05.1005,,,,,5Karyamulya,,,
