K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.73,KOTA SIBOLGA,,,4,17,0,"11,471","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.73.01,,,,1Sibolga Utara,5,-,,
12.73.01.1001,,,,,1Huta Barangan,,,
12.73.01.1002,,,,,2Angin Nauli,,,
12.73.01.1003,,,,,3Huta Tonga-tonga,,,
12.73.01.1004,,,,,4Sibolga Ilir,,,
12.73.01.1005,,,,,5Simare-Mare,,,Perda No. 2/2006
12.73.02,,,,2Sibolga Kota,4,-,,
12.73.02.1001,,,,,1Kota Baringin,,,
12.73.02.1002,,,,,2Pasar Baru,,,
12.73.02.1003,,,,,3Pasar Belakang,,,
12.73.02.1004,,,,,4Pancuran Gerobak,,,
12.73.03,,,,3Sibolga Selatan,4,-,,
12.73.03.1001,,,,,1Aek Habil,,,
12.73.03.1002,,,,,2Aek Manis,,,
12.73.03.1003,,,,,3Aek Muara Pinang,,,
12.73.03.1004,,,,,4Aek Parombunan,,,
12.73.04,,,,4Sibolga Sambas,4,-,,
12.73.04.1001,,,,,1Pancuran Kerambil,,,
12.73.04.1002,,,,,2Pancuran Dewa,,,
12.73.04.1003,,,,,3Pancuran Pinang,,,
12.73.04.1004,,,,,4Pancuran Bambu,,,
