K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.02.23.2013,,,,,,13 Ginilume,,
94.02.23.2014,,,,,,14 Wunggani,,
94.02.23.2015,,,,,,15 Menggegenikime,,
94.02.23.2016,,,,,,16 Tinggirege,,
94.02.23.2017,,,,,,17 Timoramo,,
94.02.24,,,,24Taganombak,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.24.2001,,,,,,1 Guna,,
94.02.24.2002,,,,,,2 Mandura,,
94.02.24.2003,,,,,,3 Lugubago,,
94.02.24.2004,,,,,,4 Andugir,,
94.02.24.2005,,,,,,5 Muara Miguni,,
94.02.24.2006,,,,,,6 Abili,,
94.02.24.2007,,,,,,7 Pereya,,
94.02.24.2008,,,,,,8 Ginimanggen,,
94.02.24.2009,,,,,,9 Laworege,,
94.02.24.2010,,,,,,10 Wumbiri,,
94.02.25,,,,25Dagai,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.25.2001,,,,,,1 Dagai,,
94.02.25.2002,,,,,,2 Dagai 2,,"Perbaikan nama desa/kampung semula Dagai Dua menjadi Dagai 2,
sesuai:
Perda Kab. Puncak Jaya No. 1/2013; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.25.2003,,,,,,3 Deide,,
94.02.25.2004,,,,,,4 Faride,,"Perbaikan nama desa/kampung semula Farride menjadi Faride, sesuai:
Perda Kab. Puncak Jaya No. 1/2013; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.25.2005,,,,,,5 Soi,,
94.02.25.2006,,,,,,6 Mbomban,,
94.02.25.2007,,,,,,7 Yeihneri,,"Perbaikan nama desa/kampung semula Yeihineri menjadi Yeihneri,
sesuai:
Perda Kab. Puncak Jaya No. 1/2013; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.25.2008,,,,,,8 Mandara Lani,,
94.02.25.2009,,,,,,9 Debite,,
94.02.25.2010,,,,,,10 Gueri,,
94.02.26,,,,26Kiyage,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.26.2001,,,,,,1 Kiyage,,
94.02.26.2002,,,,,,2 Wanggiba,,
94.02.26.2003,,,,,,3 Amuringgik,,
94.02.26.2004,,,,,,4 Tenggabanggwi,,
,,,,,,,,
