K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.02.06.2004,,,,,,4 Pardomuan I,,
11.02.06.2005,,,,,,5 Cinta Damai,,
11.02.06.2006,,,,,,6 Lawe Perbunga,,"Perbaikan nama semula Lawe Sagu Baru menjadi Pangguh sesuai
Surat Ditjen Bina Pemdes No. 140/5531/BPD, tanggal 19
November tahun 2021 Hal Usulan Klarifikasi Kode dan Nama
Kute/Desa dan Surat Sekda Pemerintah Aceh No. 140/19322, tanggal
8 November 2021Hal Usulan Klarifikasi Kode dan Nama Kute/Desa"
11.02.06.2007,,,,,,7 Lawe Desky Tongah,,"Perbaikan nama Surat Pem Aceh No. 146.1/10560 tgl 13 Juni 2016,
Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.06.2008,,,,,,8 Kute Bakti,,
,,,,,,Naga Timbul,,"Menjadi wil. Kec. Leuser, Qanun No. 19/2006"
11.02.06.2010,,,,,,9 Muara Situlen,,
11.02.06.2011,,,,,,10 Sejahtera,,
11.02.06.2012,,,,,,11 Kute Makmur,,
11.02.06.2013,,,,,,12 Pardamean,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.02.06.2014,,,,,,13 Lawe Mantik,,
11.02.06.2015,,,,,,14 Cinta Makmur,,
11.02.06.2016,,,,,,15 Muara Setia,,
11.02.06.2017,,,,,,16 Tanoh Alas,,
11.02.06.2018,,,,,,17 Sejahtera Baru,,
,,,,,,Bintang Alga Musara,,"Menjadi wil. Kec. Leuser, Qanun No. 19/2006"
,,,,,,Bukit Bintang Indah,,"Menjadi wil. Kec. Leuser, Qanun No. 19/2006"
,,,,,,Tanjung Sari,,"Menjadi wil. Kec. Leuser, Qanun No. 19/2006"
,,,,,,Gunung Paka-Pak,,"Menjadi wil. Kec. Leuser, Qanun No. 19/2006"
,,,,,,Bunbun Alas,,"Menjadi wil. Kec. Leuser, Qanun No. 19/2006"
11.02.06.2024,,,,,,18 Lawe Tawakh,,Qanun No. 26/2006
11.02.06.2025,,,,,,19 Sabilussalam,,Qanun No. 26/2006
11.02.06.2026,,,,,,20 Lawe Desky Jaya,,"Qanun No. 26/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.06.2027,,,,,,21 Pintu Alas,,Qanun No. 26/2006
11.02.07,,,,7Darul Hasanah,-,28,,
11.02.07.2001,,,,,,1 Gulo,,
11.02.07.2002,,,,,,2 Pulo Piku,,
11.02.07.2003,,,,,,3 Terutung Kute,,
11.02.07.2004,,,,,,4 Kute Ujung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.07.2005,,,,,,5 Lawe Stul,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,,,
