K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.75.02.2013,,,,,,13 Penanggalan Barat,,Pemekaran sebagian wil Desa Penanggalan Perda No. 3/2012
11.75.03,,,,3Rundeng,-,23,,Semula wil. Kab. Aceh Singkil
11.75.03.2001,,,,,,1 Pasar Rundeng,,
11.75.03.2002,,,,,,2 Dah,,
11.75.03.2003,,,,,,3 Oboh,,
11.75.03.2004,,,,,,4 Sepadan,,
11.75.03.2005,,,,,,5 Sibuasan,,
11.75.03.2006,,,,,,6 Binanga,,
11.75.03.2007,,,,,,7 Kuta Beringin,,
11.75.03.2008,,,,,,8 Muara Batu-batu,,
11.75.03.2009,,,,,,9 Siperkas,,
11.75.03.2010,,,,,,10 Lae Mate,,
11.75.03.2011,,,,,,11 Sibungke,,
11.75.03.2012,,,,,,12 Harapan Baru,,
11.75.03.2013,,,,,,13 Teladan Baru,,
11.75.03.2014,,,,,,14 Bulukur Makmur,,
11.75.03.2015,,,,,,15 Badar,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.75.03.2016,,,,,,16 Lae Pemulaan,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.75.03.2017,,,,,,17 Panglima Saman,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.75.03.2018,,,,,,18 Suak Jampak,,
11.75.03.2019,,,,,,19 Geruguh,,
11.75.03.2020,,,,,,20 Mandilam,,
11.75.03.2021,,,,,,21 Tualang,,
11.75.03.2022,,,,,,22 Kuala Kepeng,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.75.03.2023,,,,,,23 Tanah Tumbuh,,
11.75.04,,,,4Sultan Daulat,-,19,,Semula wil. Kab. Aceh Singkil
11.75.04.2001,,,,,,1 Pasir Belo,,
11.75.04.2002,,,,,,2 Bawan,,
11.75.04.2003,,,,,,3 Sigrun,,
11.75.04.2004,,,,,,4 Jabi-jabi,,
11.75.04.2005,,,,,,5 Lae Simolap,,
11.75.04.2006,,,,,,6 Lae Langge,,
11.75.04.2007,,,,,,7 Suka Maju,,
,,,,,,,,
