Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40136,Pulau Buaya,,"00°10'36.08"" U 104°13'34.06"" T",TBP
21.04.40137,Pulau Buayaselebah,,"00°17'32.56"" U 104°25'00.00"" T",TBP
21.04.40138,Pulau Buding,,"00°19'26.38"" S 104°14'10.66"" T",TBP
21.04.40139,Pulau Bujal,,"00°18'35.44"" U 104°18'56.22"" T",TBP
21.04.40140,Pulau Bukit,,"00°26'47.68"" U 104°25'54.73"" T",BP
21.04.40141,Pulau Bulat,,"00°21'49.06"" U 104°17'02.00"" T",TBP
21.04.40142,Pulau Bulat,,"00°11'26.41"" U 104°15'25.84"" T",TBP
21.04.40143,Pulau Bulat,,"00°10'23.80"" U 104°16'08.00"" T",TBP
21.04.40144,Pulau Buli,,"00°00'40.10"" U 104°31'54.83"" T",BP
21.04.40145,Pulau Buluh,,"00°08'03.00"" S 104°55'11.71"" T",BP
21.04.40146,Pulau Buluh Kecil,,"00°08'23.47"" S 104°55'26.01"" T",
21.04.40147,Pulau Bungkuk,,"00°13'31.08"" U 104°28'34.65"" T",TBP
21.04.40148,Pulau Bunta,,"00°23'10.30"" S 104°20'38.20"" T",TBP
21.04.40149,Pulau Buntar,,"00°16'14.97"" S 104°07'18.40"" T",TBP
21.04.40150,Pulau Buntarlima,,"00°16'00.00"" S 104°27'28.98"" T",TBP
21.04.40151,Pulau Burung,,"00°01'43.57"" U 104°36'57.42"" T",TBP
21.04.40152,Pulau Burung,,"00°15'54.27"" S 104°45'49.82"" T",TBP
21.04.40153,Pulau Burung Maruktua,,"00°35'43.04"" S 104°19'15.66"" T",TBP
21.04.40154,Pulau Burung Sembuang,,"00°19'11.13"" S 104°29'44.27"" T",TBP
21.04.40155,Pulau Busing,,"00°15'57.95"" S 104°46'08.06"" T",TBP
21.04.40156,Pulau Busung,,"00°11'55.77"" U 104°30'33.90"" T",BP
21.04.40157,Pulau Busung Bakau,,"00°12'57.95"" U 104°23'53.77"" T",
21.04.40158,Pulau Busung Kecik,,"00°08'57.99"" U 104°32'39.99"" T",TBP
21.04.40159,Pulau Busung Merah,,"00°19'25.69"" S 104°29'21.70"" T",
21.04.40160,Pulau Busungtebak,,"00°01'07.99"" U 104°47'00.95"" T",TBP
21.04.40161,Pulau Busungtelor,,"00°16'29.67"" U 104°26'52.22"" T",TBP
21.04.40162,Pulau Buyu Besar,,"00°13'12.86"" U 104°23'10.68"" T",BP
21.04.40163,Pulau Buyu Kecik,,"00°12'44.20"" U 104°23'34.98"" T",BP
21.04.40164,Pulau Campang Besar,,"00°20'19.34"" U 104°17'59.22"" T",TBP
21.04.40165,Pulau Campang Kecil,,"00°20'19.97"" U 104°18'07.69"" T",TBP
21.04.40166,Pulau Candoh,,"00°05'50.96"" U 104°44'06.00"" T",TBP
21.04.40167,Pulau Canggur,,"00°25'09.00"" U 104°20'40.52"" T",TBP
21.04.40168,Pulau Capa,,"00°26'28.24"" U 104°25'19.09"" T",TBP
21.04.40169,Pulau Cebenam Besar,,"00°11'01.00"" U 104°21'57.24"" T",TBP
21.04.40170,Pulau Cebenam Kecik,,"00°11'23.53"" U 104°21'59.47"" T",TBP
21.04.40171,Pulau Cebenam Kecik Barat,,"00°11'27.96"" U 104°22'08.00"" T",TBP
21.04.40172,Pulau Cebenam Kecik Selatan,,"00°11'17.34"" U 104°22'09.00"" T",TBP
21.04.40173,Pulau Cebenam Kecik Tengah,,"00°11'24.46"" U 104°22'13.90"" T",TBP
21.04.40174,Pulau Cebenam Kecik Timur,,"00°11'27.45"" U 104°22'21.90"" T",TBP
21.04.40175,Pulau Cebenam Kecik Utara,,"00°11'39.19"" U 104°22'14.26"" T",TBP
