K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.02.19.2014,,,,,,14 Wiyage,,
94.02.19.2015,,,,,,15 Piyabigimbut,,
94.02.19.2016,,,,,,16 Bunaluk,,
94.02.19.2017,,,,,,17 Gereja Lama,,
94.02.20,,,,20Yamoneri,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.20.2001,,,,,,1 Amberiambut,,
94.02.20.2002,,,,,,2 Kobarak,,
94.02.20.2003,,,,,,3 Wugiwagi,,
94.02.20.2004,,,,,,4 Yagaluk,,
94.02.20.2005,,,,,,5 Moulo,,
94.02.20.2006,,,,,,6 Jimbanime,,
94.02.20.2007,,,,,,7 Jiguluk,,
94.02.20.2008,,,,,,8 Yamoneri,,
94.02.20.2009,,,,,,9 Gumawi,,
94.02.20.2010,,,,,,10 Digolome,,
94.02.20.2011,,,,,,11 Bunume,,
94.02.20.2012,,,,,,12 Ngginigum,,
94.02.20.2013,,,,,,13 Jimbeneri,,"Perbaikan nama desa/kampung semula Jembeneri menjadi Jimbeneri,
sesuai:
Perda Kab. Puncak Jaya No. 1/2013; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.20.2014,,,,,,14 Jigelo,,
94.02.20.2015,,,,,,15 Piyapigi,,
94.02.20.2016,,,,,,16 Jibonok,,
94.02.21,,,,21Waegi,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.21.2001,,,,,,1 Anggutare,,
94.02.21.2002,,,,,,2 Agopaga,,
94.02.21.2003,,,,,,3 Lerawera,,
94.02.21.2004,,,,,,4 Nakongwe,,
94.02.21.2005,,,,,,5 Ginilome,,
94.02.21.2006,,,,,,6 Yalibate,,
94.02.21.2007,,,,,,7 Wurunikime,,"Perbaikan nama desa/kampung semula Wurunikme menjadi
Wurunikime, sesuai:
Perda Kab. Puncak Jaya No. 1/2013; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.21.2008,,,,,,8 Jimbinggame,,
94.02.21.2009,,,,,,9 Oriluk,,
94.02.21.2010,,,,,,10 Pagarugom,,"Perbaikan nama desa/kampung semula Pagargom menjadi Pagarugom,
sesuai:
Perda Kab. Puncak Jaya No. 1/2013; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
,,,,,,,,
