K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Tambak,,Menjadi wil. Kec. Kuala Cenaku
,,,,,,Kuala Cenaku,,Menjadi wil. Kec. Kuala Cenaku
,,,,,,Pulau Gelang,,Menjadi wil. Kec. Kuala Cenaku
14.02.01.1018,,,,,6Sekip Hilir,,,
,,,,,,"Pulau Jum""at",,Menjadi wil. Kec. Kuala Cenaku
,,,,,,Kuala Mulia,,Menjadi wil. Kec. Kuala Cenaku
,,,,,,Tanjungsari,,Menjadi wil. Kec. Kuala Cenaku
,,,,,,Rawa Sekip,,Menjadi wil. Kec. Kuala Cenaku
14.02.01.2023,,,,,,10 Rawa Bangun,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Rawa Asri,,Menjadi wil. Kec. Kuala Cenaku
14.02.02,,,,2Rengat Barat,1,17,,
14.02.02.2001,,,,,,1 Barangan,,
14.02.02.2002,,,,,,2 Alang Kepayang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.02.2003,,,,,,3 Kota Lama,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.02.2004,,,,,,4 Redang,,
14.02.02.2005,,,,,,5 Pekan Heran,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.02.2006,,,,,,6 Rantau Bakung,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.02.2007,,,,,,7 Talang Jerinjing,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.02.2008,,,,,,8 Sialang Dua Dahan,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.02.1009,,,,,1Pematang Reba,,,
14.02.02.2010,,,,,,9 Sungai Dawu,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
