Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
64,KALIMANTAN TIMUR,6,,
64.00.40001,Pulau Balang,,"01°07'23.99"" S 116°43'25.00"" T",TBP
64.00.40002,Pulau Benawa Besar,,"01°05'13.99"" S 116°43'36.00"" T",TBP
64.00.40003,Pulau Benawa Kecil,,"01°04'31.50"" S 116°43'57.52"" T",TBP
64.00.40004,Pulau Kelawasan,,"01°06'24.00"" S 116°43'49.00"" T",TBP
64.00.40005,Pulau Kemantis,,"01°04'27.00"" S 116°44'44.99"" T",TBP
64.00.40006,Pulau Lipan,,"01°06'37.76"" S 116°43'34.93"" T",TBP
64.01,KAB. PASER,8,,
64.01.40001,Pulau Bansik,,"01°39'38.34"" S 116°18'02.26"" T",TBP
64.01.40002,Pulau Bansik Besar,,"01°39'21.21"" S 116°14'54.53"" T",
64.01.40003,Pulau Bansik Kecil,,"01°39'00.59"" S 116°15'01.87"" T",
64.01.40004,Pulau Batukapal,,"02°15'21.78"" S 116°29'54.19"" T",TBP
64.01.40005,Pulau Burung,,"02°12'15.40"" S 116°33'02.13"" T",BP
64.01.40006,Pulau Merayap,,"02°09'37.00"" S 116°27'20.00"" T",BP
64.01.40007,Pulau Rantau Besar,,"01°54'17.77"" S 116°16'29.77"" T",BP
64.01.40008,Pulau Rantau Kecil,,"01°55'01.77"" S 116°13'58.67"" T",BP
64.02,KAB. KUTAI KARTANEGARA,82,,
64.02.40001,Pulau Bangau,,"00°38'21.99"" S 117°28'50.99"" T",TBP
64.02.40002,Pulau Baru,,"00°49'51.53"" S 117°22'57.13"" T",
64.02.40003,Pulau Berau,,"00°22'04.27"" S 117°29'49.12"" T",TBP
64.02.40004,Pulau Berukang,,"00°26'55.61"" S 117°29'47.95"" T",TBP
64.02.40005,Pulau Bukuan,,"00°50'24.00"" S 117°17'24.00"" T",TBP
64.02.40006,Pulau Burung,,"00°30'15.62"" S 117°27'00.00"" T",TBP
64.02.40007,Pulau Cerocok,,"00°48'25.51"" S 117°16'26.02"" T",TBP
64.02.40008,Pulau Cok,,"00°24'25.39"" S 117°32'05.32"" T",TBP
64.02.40009,Pulau Datu,,"00°48'38.08"" S 117°28'41.89"" T",TBP
64.02.40010,Pulau Dinar,,"00°44'07.53"" S 117°19'46.97"" T",TBP
64.02.40011,Pulau Gandeng,,"00°47'19.18"" S 117°24'12.64"" T",BP
64.02.40012,Pulau Genting Besar,,"00°36'00.00"" S 117°28'48.00"" T",TBP
64.02.40013,Pulau Genting Kecil,,"00°36'24.23"" S 117°29'57.69"" T",TBP
64.02.40014,Pulau Harapan,,"00°25'32.00"" S 116°59'55.00"" T",BP
64.02.40015,Pulau Ilu,,"00°26'24.00"" S 117°36'00.00"" T",TBP
64.02.40016,Pulau Jerang,,"00°34'24.50"" S 117°00'56.33"" T",TBP
64.02.40017,Pulau Jopang,,"00°24'28.00"" S 117°26'12.99"" T",TBP
64.02.40018,Pulau Kambing,,"00°34'20.31"" S 117°18'54.38"" T",TBP
64.02.40019,Pulau Kanyuran,,"00°48'25.02"" S 117°30'18.17"" T",
64.02.40020,Pulau Kayumajarang,,"00°40'48.00"" S 117°30'36.00"" T",TBP
