Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52.02.40012,Gili Medas Timuk,,"08°54'56.76"" S 116°17'35.70"" T",
52.02.40013,Gili Ngebor,,"08°54'37.47"" S 116°13'01.37"" T",TBP
52.02.40014,Gili Nusa,,"08°54'33.00"" S 116°15'16.99"" T",TBP
52.02.40015,Gili Nyepak,,"08°57'00.00"" S 116°23'44.00"" T",TBP
52.02.40016,Gili Penginang,,"08°57'14.00"" S 116°21'59.00"" T",TBP
52.02.40017,Gili Perigi,,"08°54'39.65"" S 116°22'12.57"" T",TBP
52.02.40018,Gili Sayaq,,"08°57'18.00"" S 116°22'30.00"" T",TBP
52.02.40019,Gili Selak,,"08°54'42.57"" S 116°12'57.28"" T",TBP
52.02.40020,Gili Ujungbatu,,"08°54'33.99"" S 116°13'00.00"" T",TBP
52.02.40021,Gili Wayang,,"08°54'51.00"" S 116°11'16.29"" T",
52.02.40022,Pulau Batu Mandi,,"08°54'46.75"" S 116°10'44.44"" T",
52.02.40023,Pulau Batu Unting-Unting,,"08°54'51.81"" S 116°10'21.12"" T",
52.02.40024,Pulau Karang Dundang,,"08°54'48.11"" S 116°16'34.03"" T",
52.02.40025,Pulau Tanjungslaen,,"08°54'49.96"" S 116°11'00.43"" T",
52.03,KAB. LOMBOK TIMUR,44,,
52.03.40001,Gili Anak Ewok,,"08°53'15.57"" S 116°30'07.80"" T",TBP
52.03.40002,Gili Anak Temeak,,"08°51'29.68"" S 116°34'16.89"" T",
52.03.40003,Gili Areng,,"08°50'28.00"" S 116°28'00.99"" T",TBP
52.03.40004,Gili Batu,,"08°56'15.11"" S 116°29'38.96"" T",TBP
52.03.40005,Gili Batukodek,,"08°55'13.68"" S 116°30'09.70"" T",TBP
52.03.40006,Gili Batumilalang,,"08°51'49.08"" S 116°35'38.79"" T",
52.03.40007,Gili Batununjer,,"08°55'19.52"" S 116°29'13.82"" T",TBP
52.03.40008,Gili Belek,,"08°48'49.14"" S 116°30'16.56"" T",BP
52.03.40009,Gili Bembek Belek,,"08°48'59.78"" S 116°31'17.00"" T",TBP
52.03.40010,Gili Bembek Kodek,,"08°49'05.00"" S 116°31'14.00"" T",TBP
52.03.40011,Gili Benes,,"08°51'15.78"" S 116°34'16.10"" T",TBP
52.03.40012,Gili Bidara,,"08°26'26.00"" S 116°44'17.99"" T",BP
52.03.40013,Gili Botak,,"08°49'42.23"" S 116°30'11.58"" T",TBP
52.03.40014,Gili Cina,,"08°53'55.74"" S 116°33'39.04"" T",TBP
52.03.40015,Gili Kapal,,"08°51'20.05"" S 116°33'08.26"" T",
52.03.40016,Gili Kerate,,"08°50'10.30"" S 116°30'27.10"" T",
52.03.40017,Gili Kere,,"08°48'17.63"" S 116°31'39.18"" T",TBP
52.03.40018,Gili Kondo,,"08°27'01.00"" S 116°43'53.00"" T",TBP
52.03.40019,Gili Kuri,,"08°48'44.98"" S 116°30'58.37"" T",
52.03.40020,Gili Lampu,,"08°26'44.00"" S 116°43'54.99"" T",TBP
52.03.40021,Gili Lawang,,"08°17'38.00"" S 116°41'56.00"" T",TBP
52.03.40022,Gili Lebur,,"08°51'27.85"" S 116°25'34.64"" T",
52.03.40023,Gili Linus,,"08°51'05.00"" S 116°24'58.00"" T",TBP
52.03.40024,Gili Maringkik,,"08°49'00.99"" S 116°31'54.99"" T",BP
52.03.40025,Gili Melayu,,"08°55'37.29"" S 116°29'53.54"" T",TBP
