K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Paguyuban,,Perbup. No. 16/2007
,,,,Punduh Pidada,,,,"Menjadi wil. Kab. Pesawaran, UU No. 33/2007"
,,,,,,Bawang,,
,,,,,,Banding Agung,,
,,,,,,Batu Raja,,
,,,,,,Sukajaya Pidada,,
,,,,,,Rusaba,,
,,,,,,Kota Jawa,,
,,,,,,Kampung Baru,,
,,,,,,Kekatang,,
,,,,,,Kenyayan,,
,,,,,,Pekon Ampai,,
,,,,,,Umbul Limus,,
,,,,,,Tajur,,
,,,,,,Maja,,
,,,,,,Penyandingan,,
,,,,,,Suka Jaya Punduh,,
,,,,,,Sukarame,,
,,,,,,Pagar Jaya,,
,,,,,,Pulau Pahawang,,
,,,,,,Pulau Legundi,,
,,,,,,Suka Maju,,
,,,,,,Bangun Rejo,,Perbup. No. 16/2007
18.01.21,,,,14Bakauheni,-,5,,Perda No. 3/2006
18.01.21.2001,,,,,,1 Semanak,,Semula wil. Kec. Penengahan
18.01.21.2002,,,,,,2 Toto Harjo,,Semula wil. Kec. Penengahan
18.01.21.2003,,,,,,3 Hatta,,Semula wil. Kec. Penengahan
18.01.21.2004,,,,,,4 Bakauheni,,Semula wil. Kec. Penengahan
18.01.21.2005,,,,,,5 Kelawi,,Semula wil. Kec. Penengahan
18.01.22,,,,15Tanjung Sari,-,8,,Perda No. 3/2006
18.01.22.2001,,,,,,1 Bangun Sari,,Semula wil. Kec. Tanjung Bintang
18.01.22.2002,,,,,,2 Purwodadi Dalam,,Semula wil. Kec. Tanjung Bintang
18.01.22.2003,,,,,,3 Sidomukti,,"Semula wil. Kec. Tanjung Bintang ; ND Rekom No 140/4495/BPD
tanggal 29 Juni 2016"
18.01.22.2004,,,,,,4 Wawasan,,Semula wil. Kec. Tanjung Bintang
18.01.22.2005,,,,,,5 Mulyosari,,Semula wil. Kec. Tanjung Bintang
18.01.22.2006,,,,,,6 Wonodadi,,Semula wil. Kec. Tanjung Bintang
18.01.22.2007,,,,,,7 Kertosari,,Semula wil. Kec. Tanjung Bintang
18.01.22.2008,,,,,,8 Malangsari,,"Perda No. 3/2006, Perda No. 11/2012 ttg Pendefitifan Desa Malangsari"
18.01.23,,,,16Way Sulan,-,8,,Perda No. 3/2006
,,,,,,,,
