K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.02.11.2024,,,,,,21 Sepekhinding,,"Qanun No. 34/2006, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.02.11.2025,,,,,,22 Tanoh Subukh,,Qanun No. 34/2006
11.02.11.2026,,,,,,23 Pinggan Mbelang,,Qanun No. 34/2006
11.02.11.2027,,,,,,24 Sigai Indah,,Qanun No. 34/2006
11.02.11.2028,,,,,,25 Ukekh Deleng,,Qanun No. 34/2006
11.02.11.2029,,,,,,26 Alas Mesikhat,,Qanun No. 34/2006
11.02.11.2030,,,,,,27 Titi Hakhapen,,
11.02.12,,,,12Ketambe,-,25,,Qanun No. 19/2006
11.02.12.2001,,,,,,1 Aunan Sepakat,,Semula wil. Kec. Badar
11.02.12.2002,,,,,,2 Lawe Penanggalan,,Semula wil. Kec. Badar
11.02.12.2003,,,,,,3 Lawe Mengkudu,,Semula wil. Kec. Badar
11.02.12.2004,,,,,,4 Jambur Lak-lak,,Semula wil. Kec. Badar
11.02.12.2005,,,,,,5 Simpang Tiga Jongar,,Semula wil. Kec. Badar
11.02.12.2006,,,,,,6 Jongar Asli,,Semula wil. Kec. Badar
11.02.12.2007,,,,,,7 Ketambe,,Semula wil. Kec. Badar
11.02.12.2008,,,,,,8 Rumah Bundar,,Semula wil. Kec. Badar
11.02.12.2009,,,,,,"9 Penyeberangan
Cingkam",,"Semula wil. Kec. Badar, Perbaikan nama Surat Pem Aceh
No.146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai Validasi Data
Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.02.12.2010,,,,,,10 Deleng Damar,,Semula wil. Kec. Badar
11.02.12.2011,,,,,,11 Bintang Bener,,Qanun No. 22/2006
11.02.12.2012,,,,,,12 Suka Rimbun,,"Qanun No. 22/2006, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.02.12.2013,,,,,,13 Lawe Aunan,,"Qanun No. 22/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.12.2014,,,,,,14 Bener Bepapah,,Qanun No. 22/2006
11.02.12.2015,,,,,,15 Penungkunen,,"Qanun No. 22/2006, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.02.12.2016,,,,,,16 Datok Pining,,Qanun No. 22/2006
11.02.12.2017,,,,,,17 Kati Maju,,Qanun No. 22/2006
11.02.12.2018,,,,,,18 Leuser,,Qanun No. 22/2006
11.02.12.2019,,,,,,19 Jati Sara,,Qanun No. 22/2006
11.02.12.2020,,,,,,20 Bukit Mbakhu,,"Qanun No. 22/2006, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.02.12.2021,,,,,,21 Kayu Metangur,,"Qanun No. 22/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
