K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.03.19.2008,,,,,,8 Tenda,,Perda No. 11/2008
71.03.19.2009,,,,,,9 Aha Patung,,Perda No. 11/2008
71.03.20,,,,"12Tabukan Selatan
Tenggara",-,6,,
71.03.20.2001,,,,,,1 Pintareng,,Semula wil. Kec. Tabukan Selatan
71.03.20.2002,,,,,,2 Basauh,,Semula wil. Kec. Tabukan Selatan
71.03.20.2003,,,,,,3 Tumalede,,Semula wil. Kec. Pasao
71.03.20.2004,,,,,,4 Sampakang,,Perda No. 2/2007
71.03.20.2005,,,,,,5 Dalokaweng,,Perda No. 2/2007
71.03.20.2006,,,,,,6 Malisade,,Perda No. 2/2007
,,,,Tagulandang Selatan,,,,"Menjadi wil Kab. Kep. Siau Tagulandang Biaro, UU No. 15/2007"
,,,,,,Humbia,,Semula wil. Kec. Tagulandang
,,,,,,Kisihang,,Semula wil. Kec. Tagulandang
,,,,,,Birakiama,,Semula wil. Kec. Tagulandang
,,,,,,Buha,,Semula wil. Kec. Tagulandang Utara
,,,,,,Batumawira,,Semula wil. Kec. Tagulandang Utara
,,,,Siau Tengah,,,,"Menjadi wil Kab. Kep. Siau Tagulandang Biaro, UU No. 15/2007"
,,,,,,Salili,,Semula wil. Kec. Siau Barat
,,,,,,Beong,,Semula wil. Kec. Siau Barat
,,,,,,Lai,,Semula wil. Kec. Siau Barat
,,,,,,Dompase,,Perda No. 2/2007
71.03.23,,,,13Tahuna Barat,6,-,,Perda No.16/2004
71.03.23.1001,,,,,1Pananekeng,,,Semula wil. Kec. Tahuna
71.03.23.1002,,,,,2Angges,,,Semula wil. Kec. Tahuna
71.03.23.1003,,,,,3Kolongan Mitung,,,Semula wil. Kec. Tahuna
71.03.23.1004,,,,,4Kolongan Beha,,,Semula wil. Kec. Tahuna
71.03.23.1005,,,,,5Kolongan Beha Baru,,,Semula wil. Kec. Tahuna
71.03.23.1006,,,,,6Kolongan Akembawi,,,Semula wil. Kec. Tahuna
71.03.24,,,,14Tahuna Timur,8,-,,Perda No.16/2004
71.03.24.1001,,,,,1Lesa,,,Semula wil. Kec. Tahuna
71.03.24.1002,,,,,2Enengpahembang,,,Semula wil. Kec. Tahuna
71.03.24.1003,,,,,3Tapuang,,,Semula wil. Kec. Tahuna
71.03.24.1004,,,,,4Tidore,,,Semula wil. Kec. Tahuna
71.03.24.1005,,,,,5Tona I,,,Semula wil. Kec. Tahuna
71.03.24.1006,,,,,6Tona II,,,Semula wil. Kec. Tahuna
71.03.24.1007,,,,,7Dumuhung,,,Semula wil. Kec. Tahuna
71.03.24.1008,,,,,8Batulewehe,,,Semula wil. Kec. Tahuna
71.03.25,,,,15Kepulauan Marore,-,3,,Perda No.8/2008
71.03.25.2001,,,,,,1 Marore,,Semula wil. Kec.Tabukan Utara
71.03.25.2002,,,,,,2 Kawio,,Semula wil. Kec. Kendahe
,,,,,,,,
