K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.02,KAB. OGAN KOMERING ILIR,,,18,13,314,"17.071,333","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,,,,Muara Kuang,,,,"Menjadi wil.Kab Ogan Ilir, UU No. 37/2003"
,,,,,,,,
16.02.02,,,,1Tanjung Lubuk,1,21,,
16.02.02.2001,,,,,,1 Ulak Kapal,,
16.02.02.2002,,,,,,2 Tanjung Merindu,,
16.02.02.2003,,,,,,3 Tanjung Baru,,
16.02.02.2004,,,,,,4 Seritanjung,,
16.02.02.2005,,,,,,5 Pengaraian,,
16.02.02.2006,,,,,,6 Sukarami,,
,,,,,,Benawa,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
16.02.02.2008,,,,,,7 Sukamulya,,
,,,,,,Serapek,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
16.02.02.2010,,,,,,8 Pulau Gemantung,,
16.02.02.1011,,,,,1Tanjung Lubuk,,,PMD
16.02.02.2012,,,,,,9 Bumiagung,,
16.02.02.2013,,,,,,10 Kotabumi,,
16.02.02.2014,,,,,,11 Tanjung Beringin,,
16.02.02.2015,,,,,,12 Tanjung Laga,,
16.02.02.2016,,,,,,13 Tanjung Laut,,
16.02.02.2017,,,,,,14 Ulak Balam,,
16.02.02.2018,,,,,,15 Jambu Ilir,,
,,,,,,Sugi Waras,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Muara Telang,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Kuripan,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Cinta Marga,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Penyandingan,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Seriguna,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Talang Pengeran,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Ulak Ketapang,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Mulya Guna,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,"Panca Tunggal
Benawa",,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Bumi Harapan,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
,,,,,,Sinar Harapan Mulya,,"Menjadi wil. Kec. Teluk Gelam, Perda No. 5/2005"
16.02.02.2031,,,,,,16 Jukdadak,,
,,,,,,,,
