Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40216,Pulau Jambat Darat,,"01°10'14.12"" S 105°18'50.54"" T",TBP
21.04.40217,Pulau Jambat Laut,,"01°10'17.80"" S 105°19'09.32"" T",TBP
21.04.40218,Pulau Jambuair,,"00°20'58.45"" U 104°18'13.35"" T",TBP
21.04.40219,Pulau Jata,,"00°10'16.82"" U 104°11'07.00"" T",TBP
21.04.40220,Pulau Jeruju,,"00°16'52.27"" U 104°24'57.43"" T",TBP
21.04.40221,Pulau Jinjing,,"00°21'59.71"" S 104°16'14.42"" T",
21.04.40222,Pulau Judah,,"00°18'19.00"" U 104°24'50.00"" T",
21.04.40223,Pulau Kalan Besar,,"00°10'20.28"" U 104°24'48.96"" T",BP
21.04.40224,Pulau Kalan Kecik,,"00°10'42.24"" U 104°24'31.78"" T",BP
21.04.40225,Pulau Kalan Tengah,,"00°10'30.95"" U 104°24'28.90"" T",TBP
21.04.40226,Pulau Kambing,,"01°08'32.44"" S 105°16'49.53"" T",TBP
21.04.40227,Pulau Kandu,,"00°27'23.23"" S 104°36'01.52"" T",TBP
21.04.40228,Pulau Kapal,,"00°01'24.13"" S 104°49'05.78"" T",TBP
21.04.40229,Pulau Kapal Kecik,,"00°01'09.42"" S 104°48'53.64"" T",TBP
21.04.40230,Pulau Kapas,,"00°07'49.87"" U 104°42'31.85"" T",TBP
21.04.40231,Pulau Katanglingga,,"00°30'14.54"" U 104°24'47.70"" T",TBP
21.04.40232,Pulau Kecil,,"00°21'26.15"" S 104°25'12.50"" T",
21.04.40233,Pulau Kekek,,"00°10'48.46"" S 104°47'42.82"" T",TBP
21.04.40234,Pulau Kekeklima,,"00°15'59.17"" S 104°28'06.40"" T",TBP
21.04.40235,Pulau Kekeklima Kecik,,"00°15'56.60"" S 104°27'57.93"" T",TBP
21.04.40236,Pulau Kekekpenuba,,"00°19'25.68"" S 104°29'57.04"" T",TBP
21.04.40237,Pulau Kelalun,,"00°21'09.94"" U 104°32'43.48"" T",TBP
21.04.40238,Pulau Kelayang,,"00°32'02.05"" S 104°01'46.44"" T",TBP
21.04.40239,Pulau Kelembai,,"00°18'21.99"" S 104°23'28.50"" T",TBP
21.04.40240,Pulau Kelinglalang,,"00°41'18.56"" S 104°28'00.00"" T",TBP
21.04.40241,Pulau Kelit,,"00°10'00.00"" U 104°28'07.00"" T",TBP
21.04.40242,Pulau Kelit Rejai,,"00°09'31.00"" U 104°28'16.00"" T",
21.04.40243,Pulau Kelombok,,"00°16'10.99"" S 104°38'07.00"" T",BP
21.04.40244,Pulau Kembung,,"01°07'27.15"" S 105°14'23.42"" T",TBP
21.04.40245,Pulau Kempang,,"00°36'47.81"" S 104°15'03.86"" T",
21.04.40246,Pulau Kentar,,"00°02'15.07"" U 104°45'29.34"" T",BP
21.04.40247,Pulau Kerengge,,"00°21'21.91"" U 104°25'40.17"" T",TBP
21.04.40248,Pulau Kerengge,,"00°39'55.06"" S 104°23'29.01"" T",TBP
21.04.40249,Pulau Kerengge,,"00°19'33.48"" S 104°27'05.06"" T",
21.04.40250,Pulau Kereti Besar,,"00°13'00.00"" U 104°19'00.99"" T",TBP
21.04.40251,Pulau Kereti Kecik,,"00°12'46.40"" U 104°19'13.54"" T",TBP
21.04.40252,Pulau Kesam Besar,,"00°16'00.99"" U 104°20'08.99"" T",TBP
21.04.40253,Pulau Kesam Kecik,,"00°15'32.94"" U 104°20'27.96"" T",TBP
21.04.40254,Pulau Kojong,,"00°10'46.20"" S 104°54'06.00"" T",TBP
21.04.40255,Pulau Kojong,,"00°10'31.65"" S 104°26'03.99"" T",BP
