K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63,KALIMANTAN SELATAN,,,,,,,
63.06,KAB. HULU SUNGAI SELATAN,,,11,4,144,"1.697,224","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
63.06.01,,,,1Sungai Raya,-,18,,
63.06.01.2001,,,,,,1 Hamalau,,
63.06.01.2002,,,,,,2 Telaga Bidadari,,
63.06.01.2003,,,,,,3 Karasikan,,
63.06.01.2004,,,,,,4 Sungai Raya Utara,,
63.06.01.2005,,,,,,5 Sungai Raya Selatan,,
63.06.01.2006,,,,,,6 Hariti,,
63.06.01.2007,,,,,,7 Ida Manggala,,
63.06.01.2008,,,,,,8 Bumi Berkat,,
63.06.01.2009,,,,,,9 Batang Kulur Kiri,,
63.06.01.2010,,,,,,10 Batang Kulur Tengah,,
63.06.01.2011,,,,,,11 Batang Kulur Kanan,,
63.06.01.2012,,,,,,12 Baru,,
63.06.01.2013,,,,,,13 Tamiyang,,
63.06.01.2014,,,,,,14 Asam,,
63.06.01.2015,,,,,,15 Sungai Kali,,
63.06.01.2016,,,,,,16 Sarang Halang,,
63.06.01.2017,,,,,,17 Paring Agung,,
63.06.01.2018,,,,,,18 Tanah Bangkang,,
63.06.02,,,,2Padang Batung,-,17,,
63.06.02.2001,,,,,,1 Karang Jawa Muka,,
63.06.02.2002,,,,,,2 Karang Jawa,,
63.06.02.2003,,,,,,3 Tabihi,,
63.06.02.2004,,,,,,4 Pandulangan,,
63.06.02.2005,,,,,,5 Kaliring,,
63.06.02.2006,,,,,,6 Jambu Hulu,,
63.06.02.2007,,,,,,7 Pahampangan,,
63.06.02.2008,,,,,,8 Padang Batung,,
63.06.02.2009,,,,,,9 Jembatan Merah,,
63.06.02.2010,,,,,,10 Batu Bini,,
63.06.02.2011,,,,,,11 Mawangi,,
63.06.02.2012,,,,,,12 Madang,,
63.06.02.2013,,,,,,13 Durian Rabung,,
63.06.02.2014,,,,,,14 Jelatang,,
63.06.02.2015,,,,,,15 Batu Laki,,
,,,,,,,,
