K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.05,KAB. RAJA AMPAT,,,24,4,117,"7.442,306","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.05.01,,,,1Misool (Misool Utara),-,5,,
92.05.01.2001,,,,,,1 Waigama,,
,,,,,,Lilinta,,"Menjadi wil. Kec. Misool Timur Utara, Perda No. 3/2006"
,,,,,,Lenmalas,,"Menjadi wil. Kec. Misool Timur Utara, Perda No. 3/2006"
,,,,,,Kokfiau,,Menjadi wil. Kec. Kokfiau
92.05.01.2005,,,,,,2 Salafen,,
92.05.01.2006,,,,,,3 Aduwei,,
92.05.01.2007,,,,,,4 Atkari,,
,,,,,,Meos Kapal,,
,,,,,,Pulau Tikus,,Menjadi wil. Kec. Misol Timur
,,,,,,DibalaI,,Menjadi wil. Kec. Kofiau
,,,,,,Tolabi,,Menjadi wil. Kec. Kofiau
,,,,,,Satukorano,,"Menjadi wil. Kec. Misool Timur, Perda No. 3/2006"
,,,,,,Wejim,,"Menjadi wil. Kec. Misool Timur, Perda No. 3/2006"
92.05.01.2014,,,,,,5 Solal,,
92.05.02,,,,2Waigeo Utara,-,6,,
,,,,,,Mnier,,"Menjadi wil. Kec. Warwarbomi, Perda No. 7/2008"
,,,,,,Warmanai,,"Menjadi wil. Kec. Warwarbomi, Perda No. 7/2008"
92.05.02.2003,,,,,,1 Kabare,,
,,,,,,Rauki,,Menjadi Wil. Kec. Supnin Perda No. 2/2010
,,,,,,Doreker,,"Menjadi wil. Kec. Kep. Ayau, Perda No. 3/2006"
,,,,,,Rutum,,"Menjadi wil. Kec. Kep. Ayau, Perda No. 3/2006"
,,,,,,Puper,,Menjadi wil. kec. Waigeo Timur
,,,,,,Yembekaki,,Menjadi wil. Kec. Waigeo Timur
,,,,,,Boni,,"Menjadi wil. Kec. Warwarbomi, Perda No. 7/2008"
92.05.02.2010,,,,,,2 Andey,,
92.05.02.2011,,,,,,3 Asukweri,,
,,,,,,Kapadiri,,Menjadi wil Kec. Supnin Perda No. 2/2010
92.05.02.2013,,,,,,4 Bonsayor,,
92.05.02.2014,,,,,,5 Darumbab,,Pemekaran Desa Perda No. 2/2010
92.05.02.2015,,,,,,6 Kalisade,,Pemekaran Desa Perda No. 2/2010
92.05.03,,,,3Waigeo Selatan,-,5,,
,,,,,,GAG,,"Menjadi wil. Kec. Waigeo Barat, Perda No. 3/2005"
,,,,,,Yembekwan,,"Menjadi wil. Kec. Meos Mansar, Perda No. 3/2006"
,,,,,,Urbinasopen,,Menjadi wil. Kec. Waigeo Timur
,,,,,,,,
