K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.17.12.2010,,,,,,10 To'barru,,
73.17.12.2011,,,,,,11 Tibussan,,PMD dan Dukcapil
73.17.12.2012,,,,,,12 To'lajuk,,PMD dan Dukcapil
73.17.13,,,,13Kamanre,1,7,,
73.17.13.1001,,,,,1Cilallang,,,
73.17.13.2002,,,,,,1 Kamanre,,
73.17.13.2003,,,,,,2 Tabbaja,,
73.17.13.2004,,,,,,3 Libukang,,
73.17.13.2005,,,,,,4 Wara,,
73.17.13.2006,,,,,,5 Salu Paremang,,
73.17.13.2007,,,,,,"6 Salu Paremang
Selatan",,"PMD dan Dukcapil, Perbaikan nama desa"
73.17.13.2008,,,,,,7 Bunga Eja,,PMD dan Dukcapil
73.17.14,,,,14Belopa Utara,2,6,,
73.17.14.1001,,,,,1Sabe,,,
73.17.14.2002,,,,,,1 Lamunre,,
73.17.14.2003,,,,,,2 Lauwa,,
73.17.14.1004,,,,,2Pammanu,,,"Perubahan status menjadi Kel, Perda No. 6/2009"
73.17.14.2005,,,,,,3 Seppong,,
73.17.14.2006,,,,,,4 Paconne,,
73.17.14.2007,,,,,,5 Lebani,,
73.17.14.2008,,,,,,6 Lamunre Tengah,,PMD dan Dukcapil
73.17.15,,,,15Walenrang Barat,-,6,,
73.17.15.2001,,,,,,1 Ilan Batu,,
73.17.15.2002,,,,,,2 Ilan Batu Uru,,
73.17.15.2003,,,,,,3 Lempe Pasang,,
73.17.15.2004,,,,,,4 Lamasi Hulu,,
73.17.15.2005,,,,,,5 Lempe,,
73.17.15.2006,,,,,,6 Lewandi,,PMD dan Dukcapil
73.17.16,,,,16Walenrang Utara,1,10,,
73.17.16.2001,,,,,,1 Salutubu,,"Perbaikan nama sesuai lampiran klarifikasi data Desa Kab. Luwu
tentang Kode dan data Wilayah Administrasi Pemerintahan kab. Luwu
Th 2015"
73.17.16.2002,,,,,,2 Siteba,,
73.17.16.2003,,,,,,3 Bolong,,
73.17.16.1004,,,,,1Bosso,,,"Perubahan status menjadi Kel, Perda No. 6/2009.
Perbaikan nama kel. semula Basso menjadi Bosso sesuai Perda No. 6
Tahun 2009."
73.17.16.2005,,,,,,4 Pongko,,
73.17.16.2006,,,,,,5 Buntu Awo',,"Perbaikan nama sesuai lampiran klarifikasi data Desa Kab. Luwu
tentang Kode dan data Wilayah Administrasi Pemerintahan kab. Luwu
Th 2015"
,,,,,,,,
