K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.03.02.2006,,,,,,6 Layak Omang,,
61.03.02.2007,,,,,,7 Semanggis Raya,,
61.03.02.2008,,,,,,8 Tri Mulya,,
61.03.02.2009,,,,,,9 Serambai Jaya,,Pemekaran sebagian Desa Layak Omang Perda No. 4/2011
61.03.03,,,,3Noyan,-,5,,
61.03.03.2001,,,,,,1 Noyan,,
61.03.03.2002,,,,,,2 Empoto,,
61.03.03.2003,,,,,,3 Semongan,,
61.03.03.2004,,,,,,4 Sungai Dangin,,
61.03.03.2005,,,,,,5 Idas,,
61.03.04,,,,4Jangkang,-,11,,
61.03.04.2001,,,,,,1 Balai Sebut,,
61.03.04.2002,,,,,,2 Jangkang Benua,,
61.03.04.2003,,,,,,3 Tanggung,,
61.03.04.2004,,,,,,4 Empiyang,,
61.03.04.2005,,,,,,5 Pisang,,
61.03.04.2006,,,,,,6 Ketori,,
61.03.04.2007,,,,,,7 Semombat,,
61.03.04.2008,,,,,,8 Terati,,
61.03.04.2009,,,,,,9 Sape,,
61.03.04.2010,,,,,,10 Selampung,,
61.03.04.2011,,,,,,11 Semirau,,
61.03.05,,,,5Bonti,-,9,,
61.03.05.2001,,,,,,1 Bonti,,
61.03.05.2002,,,,,,2 Sami,,
61.03.05.2003,,,,,,3 Bahta,,
61.03.05.2004,,,,,,4 Upe,,
61.03.05.2005,,,,,,5 Tunggul Boyok,,
61.03.05.2006,,,,,,6 Empodis,,
61.03.05.2007,,,,,,7 Kampuh,,
61.03.05.2008,,,,,,8 Bantai,,
61.03.05.2009,,,,,,9 Majel,,
61.03.06,,,,6Beduai,-,5,,
61.03.06.2001,,,,,,1 Kasro Mego,,
61.03.06.2002,,,,,,2 Bereng Berkawat,,
61.03.06.2003,,,,,,3 Sungai Ilai,,"Perbaikan nama sesuai Surat Pemprov Kalbar No.100/0604/Pem-B tgl
28 Februari 2017 hal Rekomendasi Perubahan Nama Desa di Kab.
Sanggau dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
61.03.06.2004,,,,,,4 Thang Raya,,
,,,,,,,,
