K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.14,KAB. ROTE NDAO,,,11,7,112,"1.286,453","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.14.01,,,,1Rote Barat Daya,-,19,,
,,,,,,Sedeoen,,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
,,,,,,Nemberala,,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
,,,,,,Oenggaut,,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
,,,,,,"Bo""a",,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
53.14.01.2005,,,,,,1 Oeseli,,
53.14.01.2006,,,,,,2 Oebou,,
53.14.01.2007,,,,,,3 Lalukoen,,
53.14.01.2008,,,,,,4 Oehandi,,
53.14.01.2009,,,,,,5 Oetefu,,
53.14.01.2010,,,,,,6 Batutua,,
53.14.01.2011,,,,,,7 Meoain,,
53.14.01.2012,,,,,,8 Oebafok,,
53.14.01.2013,,,,,,9 Oebatu,,
53.14.01.2014,,,,,,10 Mbokak,,
53.14.01.2015,,,,,,11 Lekik,,
53.14.01.2016,,,,,,12 Dolasi,,
53.14.01.2017,,,,,,13 Oelasin,,
53.14.01.2018,,,,,,14 Landu,,Pemekaran Desa Oebou Perda No. 3/2010
53.14.01.2019,,,,,,15 Lentera,,Pemekaran Wil Desa Oehandi dan Meoain Perda No 4/2016
53.14.01.2020,,,,,,16 Sanggandolu,,Pemekaran Wil Desa Mbokak Perda No 4/2016
53.14.01.2021,,,,,,17 Sakubatun,,Pemekaran Wil Desa Batutua Perda No 4/2016
53.14.01.2022,,,,,,18 Fuafuni,,Pemekaran Wil Desa Oelasin Perda No 4/2016
53.14.01.2023,,,,,,19 Dalek Esa,,Pemekaran Wil Desa Lekik dan Oebatu Perda No 4/2016
53.14.02,,,,2Rote Barat Laut,1,11,,
,,,,,,Ndaonuse,,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
,,,,,,Mbueain,,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
,,,,,,Oenitas,,"Menjadi wil. Kec. Rote Barat, Perda No. 8/2005"
53.14.02.2004,,,,,,1 Temas,,
,,,,,,Boni,,Menjadi wil Kec. Loaholu sesuai Perda No. 3 Tahun 2019.
,,,,,,Oelua,,Menjadi wil Kec. Loaholu sesuai Perda No. 3 Tahun 2019.
53.14.02.2007,,,,,,2 Modosinal,,
53.14.02.1008,,,,,1Busalangga,,,
53.14.02.2009,,,,,,3 Netenaen,,
,,,,,,Lidor,,Menjadi wil Kec. Loaholu sesuai Perda No. 3 Tahun 2019.
,,,,,,,,
