K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.12,KAB. MOROWALI UTARA,,,10,3,122,"8.736,006","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
72.12.01,,,,1Petasia,3,7,,Semula wil. Kab. Morowali UU. No. 12/2013
72.12.01.1001,,,,,1Kolonodale,,,
72.12.01.1002,,,,,2Bahontula,,,
72.12.01.1003,,,,,3Bahoue,,,
72.12.01.2004,,,,,,1 Ganda-Ganda,,
72.12.01.2005,,,,,,2 Koya,,
72.12.01.2006,,,,,,3 Gililana,,
72.12.01.2007,,,,,,4 Tanauge,,
72.12.01.2008,,,,,,5 Korololaki,,
72.12.01.2009,,,,,,6 Korololama,,
72.12.01.2010,,,,,,7 Koromatantu,,
,,,,,,Tiu,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,Tontowea,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,Togo Mulyo,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,Maralee,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,Mondowe,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,Sampalowo,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,Moleono,,"Menjadi Kec Petasia Barat Perda No.7/2012,Rekom Gub No.
136/484/Ro.AdmPum'12 tgl 27/7/ 2012. BA Rpt kesepakatan status
Kec Petasia Barat tgl 21/5/2015-Kab Morowali & Morut yg diketahui
oleh Gub, Kep.KPU No.117/KPTS/KPU/2013 Kec Petasia Barat (Dapil 4)"
,,,,,,,,
