K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15,JAMBI,,,,,,,
15.71,KOTA JAMBI,,,11,68,0,"169,887","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
15.71.01,,,,1Telanaipura,7,-,,
15.71.01.1001,,,,,1Simpang IV Sipin,,,
15.71.01.1002,,,,,2Buluran Kenali,,,
15.71.01.1003,,,,,3Teluk Kenali,,,
15.71.01.1004,,,,,4Telanaipura,,,
,,,,,Sungai Putri,,,"Menjadi wil Kec. Danau Sipin, Perda No. 13/2014"
,,,,,Murni,,,"Menjadi wil Kec. Danau Sipin, Perda No. 13/2014"
,,,,,Solok Sipin,,,"Menjadi wil Kec. Danau Sipin, Perda No. 13/2014"
,,,,,Selamat,,,"Menjadi wil Kec. Danau Sipin, Perda No. 13/2014"
,,,,,Legok,,,"Menjadi wil Kec. Danau Sipin, Perda No. 13/2014"
15.71.01.1010,,,,,5Penyengat Rendah,,,
15.71.01.1011,,,,,6Pematang Sulur,,,
15.71.01.1012,,,,,7Aur Kenali,,,"Pemekaran sebagian wil. Kel. Kenali Besar Kec. Alam Barajo dan Kel.
Penyengat Rendah, sesuai:
Perda No. 3 Tahun 2022; dan
Surat Sekda Prov. Jambi No. S-100/364/SETDA.PEM.1.1/II/2022 tgl 1
Februari 2022."
15.71.02,,,,2Jambi Selatan,5,-,,
,,,,,Talang Bakung,,,"Menjadi wil Kec. Paal Merah, Perda No. 13/2014"
15.71.02.1002,,,,,1Pasir Putih,,,
15.71.02.1003,,,,,2Tambak Sari,,,
15.71.02.1004,,,,,3Thehok,,,
15.71.02.1005,,,,,4Wijaya Pura,,,
15.71.02.1006,,,,,5Pakuan Baru,,,
,,,,,Paal Merah,,,"Menjadi wil Kec. Paal Merah, Perda No. 13/2014"
,,,,,Eka Jaya,,,"Menjadi wil Kec. Paal Merah, Perda No. 13/2014"
,,,,,Lingkar Selatan,,,"Menjadi wil Kec. Paal Merah, Perda No. 13/2014"
15.71.03,,,,3Jambi Timur,9,-,,
15.71.03.1001,,,,,1Sijenjang,,,
15.71.03.1002,,,,,2Kasang Jaya,,,
15.71.03.1003,,,,,3Talang Banjar,,,
15.71.03.1004,,,,,4Budiman,,,
15.71.03.1005,,,,,5Sulanjana,,,
15.71.03.1006,,,,,6Kasang,,,
15.71.03.1007,,,,,7Tanjung Sari,,,
15.71.03.1008,,,,,8Rajawali,,,
,,,,,,,,
