K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.06,KAB. GOWA,,,18,46,121,"1.812,997","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.06.01,,,,1Bontonompo,3,11,,
73.06.01.1001,,,,,1Bontonompo,,,
73.06.01.1002,,,,,2Tamallayang,,,
73.06.01.1003,,,,,3Kalaserena,,,
73.06.01.2004,,,,,,1 Bontolangkasa Utara,,
73.06.01.2005,,,,,,"2 Bontolangkasa
Selatan",,
73.06.01.2006,,,,,,3 Barembeng,,
,,,,,,Sengka,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Tanrara,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Tindang,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Pabundukang,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Bontosunggu,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Salajangki,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Salajo,,Menjadi wil. Kec. Botonompo Selatan
,,,,,,Jipang,,Menjadi wil. Kec. Botonompo Selatan
73.06.01.2015,,,,,,4 Manjapai,,
73.06.01.2016,,,,,,5 Bontobiraeng,,
73.06.01.2017,,,,,,6 Romanglasa,,
73.06.01.2018,,,,,,7 Katangka,,
73.06.01.2019,,,,,,8 Bulogading,,
73.06.01.2020,,,,,,9 Bategulung,,
73.06.01.2021,,,,,,10 Kalabarembeng,,
73.06.01.2022,,,,,,11 Bontobiraeng Selatan,,
73.06.02,,,,2Bajeng,4,10,,
73.06.02.1001,,,,,1Kalebajeng,,,
73.06.02.1002,,,,,2Limbung,,,
73.06.02.2003,,,,,,1 Bontosunggu,,
,,,,,,Borimatangkasa,,Menjadi wil. Kec. Bajeng Barat
,,,,,,Mandale,,Menjadi wil. Kec. Bajeng Barat
73.06.02.2006,,,,,,2 Maccinibaji,,"Koreksi nama 'Macini Baji' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.02.2007,,,,,,3 Pa'bentengang,,"Koreksi nama 'Pabentengang' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
,,,,,,Manjaling,,Menjadi wil. Kec. Bajeng Barat
73.06.02.2009,,,,,,4 Tangkebajeng,,
,,,,,,,,
