K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.15.09.2005,,,,,,5 Jiken,,
35.15.09.2006,,,,,,6 Pangkemiri,,
35.15.09.2007,,,,,,7 Kepatihan,,
35.15.09.2008,,,,,,8 Tulangan,,
35.15.09.2009,,,,,,9 Kepadangan,,
35.15.09.2010,,,,,,10 Tlasih,,
35.15.09.2011,,,,,,11 Kajeksan,,
35.15.09.2012,,,,,,12 Singopadu,,
35.15.09.2013,,,,,,13 Kemantren,,
35.15.09.2014,,,,,,14 Kepunten,,
35.15.09.2015,,,,,,15 Kepuhkemiri,,
35.15.09.2016,,,,,,16 Grinting,,
35.15.09.2017,,,,,,17 Modong,,
35.15.09.2018,,,,,,18 Grogol,,
35.15.09.2019,,,,,,19 Medalem,,
35.15.09.2020,,,,,,20 Sudimoro,,
35.15.09.2021,,,,,,21 Kedondong,,
35.15.09.2022,,,,,,22 Grabagan,,
35.15.10,,,,10Wonoayu,-,23,,
35.15.10.2001,,,,,,1 Tanggul,,
35.15.10.2002,,,,,,2 Simoketawang,,
35.15.10.2003,,,,,,3 Popoh,,
35.15.10.2004,,,,,,4 Jimbarankulon,,
35.15.10.2005,,,,,,5 Jimbaranwetan,,
35.15.10.2006,,,,,,6 Ketimang,,
35.15.10.2007,,,,,,7 Pilang,,
35.15.10.2008,,,,,,8 Sumberejo,,"perbaikan nama dari Sumberrejo menjadi Sumberejo,surat bup Sidorjo
no 130/2462/438.1.1/2021 tanggal 2 april 2021"
35.15.10.2009,,,,,,9 Mojorangagung,,
35.15.10.2010,,,,,,10 Wonokasian,,
35.15.10.2011,,,,,,11 Ploso,,
35.15.10.2012,,,,,,12 Mulyodadi,,
35.15.10.2013,,,,,,13 Wonoayu,,
35.15.10.2014,,,,,,14 Semambung,,
35.15.10.2015,,,,,,15 Simoangin-angin,,
35.15.10.2016,,,,,,16 Wonokalang,,
35.15.10.2017,,,,,,17 Pagerngumbuk,,
35.15.10.2018,,,,,,18 Plaosan,,
35.15.10.2019,,,,,,19 Lambangan,,
35.15.10.2020,,,,,,20 Sawocangkring,,
,,,,,,,,
