K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.71,KOTA KEDIRI,,,3,46,0,"67,232","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.71.01,,,,1Mojoroto,14,-,,
35.71.01.1001,,,,,1Bandar Lor,,,
35.71.01.1002,,,,,2Bandar Kidul,,,
35.71.01.1003,,,,,3Banjarmlati,,,"Perbaikan nama kelurahan semula Banjar Mlati menjadi Banjarmlati
sesuai Surat Walikota Kediri Tanggal 8 April 2022 No.
050/211/419.011/2022."
35.71.01.1004,,,,,4Pojok,,,
35.71.01.1005,,,,,5Sukorame,,,
35.71.01.1006,,,,,6Bujel,,,
35.71.01.1007,,,,,7Gayam,,,
35.71.01.1008,,,,,8Mrican,,,
35.71.01.1009,,,,,9Dermo,,,
35.71.01.1010,,,,,10Ngampel,,,
35.71.01.1011,,,,,11Mojoroto,,,
35.71.01.1012,,,,,12Campurejo,,,
35.71.01.1013,,,,,13Lirboyo,,,
35.71.01.1014,,,,,14Tamanan,,,
35.71.02,,,,2Kota,17,-,,
35.71.02.1001,,,,,1Semampir,,,
35.71.02.1002,,,,,2Balowerti,,,
35.71.02.1003,,,,,3Dandangan,,,
35.71.02.1004,,,,,4Ngadirejo,,,
35.71.02.1005,,,,,5Kampung Dalem,,,
35.71.02.1006,,,,,6Setonopande,,,
35.71.02.1007,,,,,7Ringinanom,,,
35.71.02.1008,,,,,8Pakelan,,,
35.71.02.1009,,,,,9Setonogedong,,,
35.71.02.1010,,,,,10Kemasan,,,
35.71.02.1011,,,,,11Jagalan,,,
35.71.02.1012,,,,,12Banjaran,,,
35.71.02.1013,,,,,13Kaliombo,,,
35.71.02.1014,,,,,14Ngronggo,,,
35.71.02.1015,,,,,15Manisrenggo,,,
35.71.02.1016,,,,,16Pocanan,,,
35.71.02.1017,,,,,17Rejomulyo,,,
35.71.03,,,,3Pesantren,15,-,,
