K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Kuala Tadu,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Cot Mee,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Alue Siron,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Cot Mue,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Gapa Garu,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Alue Labu,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Gunong Keupok,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Alue Bata,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Gunong Sapek,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Sarah Mantok,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Pasie Luah,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Alue Seupeung,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Gunong Pungki,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Babah Rot,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Babah Dua,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Gunong Geulugo,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Krueng Itam,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Ranto Selamat,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Simpang Jaya,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Batu Raja,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
,,,,,,Sumber Daya,,"Menjadi wil. Kec. Tadu Raya, Perda No. 2/2007"
11.15.02,,,,2Seunagan,-,35,,
11.15.02.2001,,,,,,1 Jeuram,,
11.15.02.2002,,,,,,2 Pante Ceureumen,,
11.15.02.2003,,,,,,3 Kuta Baro Jeuram,,
11.15.02.2004,,,,,,4 Parom,,
11.15.02.2005,,,,,,5 Peureulak,,
11.15.02.2006,,,,,,6 Kuta Sayeh,,
11.15.02.2007,,,,,,7 Blang Baro,,
11.15.02.2008,,,,,,8 Padang,,
11.15.02.2009,,,,,,9 Alue Tho,,
11.15.02.2010,,,,,,10 Lhok Parom,,
11.15.02.2011,,,,,,11 Sapek,,
11.15.02.2012,,,,,,12 Alue Dodok,,
11.15.02.2013,,,,,,13 Cot Kumbang,,
11.15.02.2014,,,,,,14 Kuta Kumbang,,
11.15.02.2015,,,,,,15 Nigan,,
11.15.02.2016,,,,,,16 Gampong Cot,,
11.15.02.2017,,,,,,17 Blang Pateuk,,
11.15.02.2018,,,,,,18 Blang Puuk Nigan,,
,,,,,,,,
