K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.01,KAB. SORONG,,,30,26,227,"7.564,653","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.01.01,,,,1Makbon,1,14,,
92.01.01.1001,,,,,1Makbon,,,Peningkatan status Kel. Perda No. 13/2007
92.01.01.2002,,,,,,1 Asbaken,,
,,,,,,Klayali,,Menjadi wil kec. Klayili Perda No. 4/2009
92.01.01.2004,,,,,,2 Malaumkarta,,
92.01.01.2005,,,,,,3 Batu Lubang,,
,,,,,,Maladofok,,Menjadi wil. Kec. Sayosa
92.01.01.2007,,,,,,4 Batu Lubang Pantai,,
92.01.01.2008,,,,,,5 Kwadas,,
92.01.01.2009,,,,,,6 Bainkete,,
92.01.01.2010,,,,,,7 Teluk Dore,,Pemekaran desa Perda No. 22/2008
92.01.01.2011,,,,,,8 Sawatuk,,Pemekaran desa Perda No. 22/2008
92.01.01.2012,,,,,,9 Malagasih,,Pemekaran Desa Batu Lubang Pantai Perda No 53/2013
92.01.01.2013,,,,,,10 Klasimigik,,Pemekaran Desa Batu Lubang Pantai Perda No 53/2013
92.01.01.2014,,,,,,11 Klasigi,,Pemekaran Desa Batu Lubang Pantai Perda No 53/2013
92.01.01.2015,,,,,,12 Klagulus,,Pemekaran Desa Batu Lubang Perda No 53/2013
92.01.01.2016,,,,,,13 Suatolo,,Pemekaran Desa Bainkete Perda No 53/2013
92.01.01.2017,,,,,,14 Mibi,,Pemekaran Desa Malaumkarta Perda No 53/2013
,,,,Moraid,,,,"Menjadi wil. Kab. Tambrauw Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010"
,,,,,,Mega,,"Menjadi wil. Kab. Tambrauw Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010"
,,,,,,Della,,"Menjadi wil. Kab. Tambrauw Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010"
,,,,,,Metnayam,,"Menjadi wil. Kec. Yembun, Perda No. 5/2005"
,,,,,,Selewok,,"Menjadi wil. Kab. Tambrauw Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010"
,,,,,,Selekopi,,
,,,,,,Siwis,,Menjadi wil Kec. Klaso Perda No. 22/2007
,,,,,,Saengkeduk,,Menjadi wil Kec. Klaso Perda No. 22/2007
,,,,,,Malaworsai,,"Menjadi wil. Kab. Tambrauw Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010"
,,,,,,Dasari,,
,,,,,,Sumbekas,,"Menjadi wil. Kec. Yembun, Perda No. 5/2005"
,,,,,,Klatim,,Menjadi wil Kec. Maudus Perda No. 12/2007
,,,,,,Megame,,"Menjadi wil. Kab. Tambrauw Putusan MK No.127/PUU-VII/2009
Tanggal 25 Januari 2010"
,,,,,,,,
