K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74.05.11.2006,,,,,,6 Batu Jaya,,
74.05.11.2007,,,,,,7 Namu,,
74.05.11.2008,,,,,,8 Malaringgi,,
74.05.11.2009,,,,,,9 Tue Tue,,
74.05.11.2010,,,,,,10 Sangi Sangi,,
74.05.11.2011,,,,,,11 Ulu Sawa,,
74.05.11.2012,,,,,,12 Lawisata,,
74.05.11.2013,,,,,,13 Kondono,,
74.05.11.2014,,,,,,14 Peo Indah,,
74.05.11.2015,,,,,,15 Puundirangga,,"Perbaikan nama desa semula Puudirangga menjadi Puundirangga,
sesuai:
Perda No. 03 Tahun 2009; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
74.05.11.2016,,,,,,16 Cempedak,,
74.05.11.2017,,,,,,17 Laonti,,
74.05.11.2018,,,,,,18 Rumbi-Rumbia,,"Pemekaran Desa Tambolosu Perda No. 3/2009, PMD"
,,,,,,Mata Bondu,,"Surat Pemprov No. 136/1442 tgl 8 Maret 2016 hal Data Wilayah Atpem
Hasil Pemutakhiran 2015 di Sultra"
74.05.11.2020,,,,,,19 Wandaeha,,"Pemekaran Desa Peo Indah Perda No. 3/2009, PMD"
74.05.12,,,,12Lalembuu,1,17,,Perda No. 6/2006
74.05.12.2001,,,,,,1 Lambodi Jaya,,Semula wil. Kec. Tinanggea
74.05.12.2002,,,,,,2 Atari Jaya,,Semula wil. Kec. Tinanggea
74.05.12.2003,,,,,,3 Mokupa Jaya,,Semula wil. Kec. Tinanggea
74.05.12.2004,,,,,,4 Lambandia,,Semula wil. Kec. Tinanggea
74.05.12.1005,,,,,1Atari Indah,,,"Semula wil. Kec. Tinanggea, Perubahan status menjadi kel Perda No.
3/2009, PMD"
74.05.12.2006,,,,,,5 Kapuwila,,Semula wil. Kec. Tinanggea
74.05.12.2007,,,,,,6 Puunangga,,Semula wil. Kec.Tinanggea
74.05.12.2008,,,,,,7 Teteinea,,Semula wil. Kec. Tinanggea
74.05.12.2009,,,,,,8 Puurema Subur,,Semula wil. Kec. Tinanggea
74.05.12.2010,,,,,,9 Lalembu Jaya,,"Semula wil. Kec. Tinanggea.
Perbaikan nama desa semula Lelembu Jaya menjadi Lalembu Jaya
sesuai Perda No. 03 Tahun 2009."
74.05.12.2011,,,,,,10 Sukamukti,,Semula wil. Kec. Tinanggea
74.05.12.2012,,,,,,11 Potuho Jaya,,Semula wil. Kec.Tinanggea
74.05.12.2013,,,,,,12 Mondoke,,Semula wil. Kec. Tinanggea
74.05.12.2014,,,,,,13 Sumber Jaya,,Semula wil. Kec. Tinanggea
74.05.12.2015,,,,,,14 Merongga Raya,,Semula wil. Kec. Tinanggea
74.05.12.2016,,,,,,15 Tombeleu,,"Pemekaran Desa Lelembu Jaya Perda No. 3/2009, PMD"
74.05.12.2017,,,,,,16 Padaleu,,"Pemekaran Desa Lambodi Jaya Perda No. 3/2009, PMD"
74.05.12.2018,,,,,,17 Lalouesamba,,"Pemekaran Desa Meronga Raya Perda No. 3/2009, PMD"
74.05.13,,,,13Benua,-,12,,Perda No. 6/2006
,,,,,,,,
