K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.12.12.2004,,,,,,4 Jangkar,,
35.12.12.2005,,,,,,5 Gadingan,,
35.12.12.2006,,,,,,6 Kumbangsari,,
35.12.12.2007,,,,,,7 Pesanggrahan,,
35.12.12.2008,,,,,,8 Agel,,
35.12.13,,,,13Asembagus,-,10,,
35.12.13.2001,,,,,,1 Kedunglo,,
35.12.13.2002,,,,,,2 Bantal,,
35.12.13.2003,,,,,,3 Awar-awar,,
35.12.13.2004,,,,,,4 Perante,,"Perbaikan nama desa semula Parante menjadi Perante sesuai Surat
Konfirmasi Nama Desa se-Kecamatan Asembagus."
35.12.13.2005,,,,,,5 Trigonco,,
35.12.13.2006,,,,,,6 Kertosari,,
35.12.13.2007,,,,,,7 Mojosari,,
35.12.13.2008,,,,,,8 Asembagus,,
35.12.13.2009,,,,,,9 Gudang,,
35.12.13.2010,,,,,,10 Wringin Anom,,"Koreksi nama desa srt Bup. No. 140/0422/431.213.2.3/2017 tgl 25
Sept'17"
35.12.14,,,,14Banyuputih,-,5,,
35.12.14.2001,,,,,,1 Wonorejo,,
35.12.14.2002,,,,,,2 Sumberanyar,,
35.12.14.2003,,,,,,3 Sumberejo,,
35.12.14.2004,,,,,,4 Banyuputih,,
35.12.14.2005,,,,,,5 Sumberwaru,,
35.12.15,,,,15Sumbermalang,-,9,,
35.12.15.2001,,,,,,1 Tamankursi,,
35.12.15.2002,,,,,,2 Sumberargo,,
35.12.15.2003,,,,,,3 Tamansari,,
35.12.15.2004,,,,,,4 Kalirejo,,
35.12.15.2005,,,,,,5 Baderan,,
35.12.15.2006,,,,,,6 Alastengah,,
35.12.15.2007,,,,,,7 Taman,,
35.12.15.2008,,,,,,8 Tlogosari,,
35.12.15.2009,,,,,,9 Plalangan,,
35.12.16,,,,16Banyuglugur,-,7,,
35.12.16.2001,,,,,,1 Lubawang,,
35.12.16.2002,,,,,,2 Kalisari,,
35.12.16.2003,,,,,,3 Tepos,,
35.12.16.2004,,,,,,4 Selobanteng,,"Perbaikan nama desa semula Selabanteng menjadi Selobanteng
sesuai Surat Bupati Situbondo No. 138/2638/431.001.1/2022 Tanggal
27 Juni 2022."
,,,,,,,,
