K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Ie Jeureuneh,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
11.01.16.2005,,,,,,1 Pinto Rimba,,
11.01.16.2006,,,,,,2 Krueng Luas,,
11.01.16.2007,,,,,,3 Jambo Dalem,,
11.01.16.2008,,,,,,4 Kapa Sesak,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.16.2009,,,,,,5 Seuneubok Punto,,
11.01.16.2010,,,,,,6 Seuneubok Pusaka,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.16.2011,,,,,,7 Alur Bujok,,
11.01.16.2012,,,,,,8 Titi Poben,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Surat Pemkab Aceh Selatan
No.140/819/2016 tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
,,,,,,Cot Bayu,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,Lhok Raya,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
11.01.17,,,,17Kota Bahagia,-,10,,Pemekaran Kec Perda No. 3/2010
11.01.17.2001,,,,,,1 Buket Gadeng,,"Semula wil Kec. Bakongan Perda No. 3/2010, Perbaikan nama sesuai
Surat Pemkab Aceh Selatan No.140/819/2016 tgl 14 okt 2016 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.17.2002,,,,,,2 Rambong,,Semula wil Kec. Bakongan Perda No. 3/2010
11.01.17.2003,,,,,,3 Seuneubok Keuranji,,"Semula wil Kec.Bakongan Perda No.3/2010, Perbaikan nama Surat
Pem Aceh No.146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai
Surat Pemkab Aceh Selatan No.140/819/2016 tgl 14 okt 2016 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.17.2004,,,,,,"4 Seuneubok Alur
Buloh",,Semula wil Kec. Bakongan Perda No. 3/2010
11.01.17.2005,,,,,,5 Ujong Tanoh,,Semula wil Kec. Bakongan Perda No. 3/2010
11.01.17.2006,,,,,,6 Ujong Gunong Cut,,"Semula wil Kec.Bakongan Perda No.3/2010, Perbaikan nama Surat
Pem Aceh No.146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai
Surat Pemkab Aceh Selatan No.140/819/2016 tgl 14 okt 2016 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.17.2007,,,,,,"7 Ujong Gunung
Rayeuk",,"Semula wil Kec.Bakongan Perda No.3/2010, Perbaikan nama Surat
Pem Aceh No.146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai
Surat Pemkab Aceh Selatan No.140/819/2016 tgl 14 okt 2016 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.17.2008,,,,,,8 Beutong,,Semula wil Kec. Bakongan Perda No. 3/2010
11.01.17.2009,,,,,,9 Jambo Keupok,,Semula wil Kec. Bakongan Perda No. 3/2010
11.01.17.2010,,,,,,10 Alurduamas,,"Semula wil Kec.Bakongan Perda No.3/2010, Perbaikan nama Surat
Pem Aceh No.146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai
Surat Pemkab Aceh Selatan No.140/819/2016 tgl 14 okt 2016 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.18,,,,18Trumon Tengah,-,10,,Pemekaran Kec Perda No. 4/2010
11.01.18.2001,,,,,,1 Ladang Rimba,,Semula wil Kec. Trumon Timur Perda No. 4/2010
,,,,,,,,
