K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.02.08.2002,,,,,,2 Candi,,
35.02.08.2003,,,,,,3 Totokan,,
35.02.08.2004,,,,,,4 Ngrukem,,
35.02.08.2005,,,,,,5 Siwalan,,
35.02.08.2006,,,,,,6 Joresan,,
35.02.08.2007,,,,,,7 Nglumpang,,
35.02.08.2008,,,,,,8 Gontor,,
35.02.08.2009,,,,,,9 Gandu,,
35.02.08.2010,,,,,,10 Jabung,,
35.02.08.2011,,,,,,11 Bajang,,
35.02.08.2012,,,,,,12 Mlarak,,
35.02.08.2013,,,,,,13 Serangan,,
35.02.08.2014,,,,,,14 Suren,,
35.02.08.2015,,,,,,15 Kaponan,,
35.02.09,,,,9Jetis,-,14,,
35.02.09.2001,,,,,,1 Ngasinan,,
35.02.09.2002,,,,,,2 Kutu Kulon,,
35.02.09.2003,,,,,,3 Kutu Wetan,,
35.02.09.2004,,,,,,4 Kradenan,,
35.02.09.2005,,,,,,5 Mojomati,,
35.02.09.2006,,,,,,6 Coper,,
35.02.09.2007,,,,,,7 Mojorejo,,
35.02.09.2008,,,,,,8 Karanggebang,,
35.02.09.2009,,,,,,9 Jetis,,
35.02.09.2010,,,,,,10 Tegalsari,,
35.02.09.2011,,,,,,11 Wonoketro,,
35.02.09.2012,,,,,,12 Josari,,
35.02.09.2013,,,,,,13 Turi,,
35.02.09.2014,,,,,,14 Winong,,
35.02.10,,,,10Siman,2,16,,
35.02.10.2001,,,,,,1 Demangan,,
35.02.10.2002,,,,,,2 Ngabar,,
35.02.10.2003,,,,,,3 Madusari,,
35.02.10.2004,,,,,,4 Beton,,
35.02.10.2005,,,,,,5 Sekaran,,
35.02.10.2006,,,,,,6 Brahu,,
35.02.10.2007,,,,,,7 Kepuhrubuh,,
35.02.10.2008,,,,,,8 Sawuh,,
35.02.10.2009,,,,,,9 Jarak,,
35.02.10.2010,,,,,,10 Tranjang,,
,,,,,,,,
