K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.14.03.2009,,,,,,4 Mattirotasi,,
73.14.03.2010,,,,,,5 Ciro-Ciroe,,
73.14.04,,,,4Baranti,5,4,,
73.14.04.1001,,,,,1Baranti,,,
73.14.04.1002,,,,,2Duampanua,,,
73.14.04.1003,,,,,3Benteng,,,
73.14.04.1004,,,,,4Manisa,,,"perubahan nama dari Mamminasae menjadi Manisa sesuai perda No
15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.04.1005,,,,,5Panreng,,,"Perubahan nama dari Benteng Utama Menjadi Panreng sesuai perda
No 15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.04.2006,,,,,,1 Passeno,,
73.14.04.2007,,,,,,2 Sipodeceng,,
73.14.04.2008,,,,,,3 Tonrongnge,,"perbaikan nama dari Tonronge menjadi Tonrongnge,Koreksi nama
'Tonrongnge' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli 2019, Surat
Bup Sidenreng rappang No 094/4429/DPMDPPA tgl 11 agustus
2020,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
73.14.04.2009,,,,,,4 Tonrong Rijang,,Semula wil. Kec. Kulo
73.14.05,,,,5Panca Rijang,4,4,,
73.14.05.1001,,,,,1Rappang,,,
73.14.05.1002,,,,,2Lalebata,,,"perbaikan nama dari Lelebata menjadi Lalebata sesuai perda No 15
Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.05.1003,,,,,3Maccorawalie,,,
73.14.05.1004,,,,,4Kadidi,,,
73.14.05.2005,,,,,,1 Timoreng Panua,,
73.14.05.2006,,,,,,2 Bulo Wattang,,"Koreksi nama 'Bulowattang' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.14.05.2007,,,,,,3 Bulo,,
73.14.05.2008,,,,,,4 Cipotakari,,
73.14.06,,,,6Kulo,-,6,,
73.14.06.2001,,,,,,1 Rijang Panua,,
73.14.06.2002,,,,,,2 Kulo,,
73.14.06.2003,,,,,,3 Maddenra,,
73.14.06.2004,,,,,,4 Mario,,
73.14.06.2005,,,,,,5 Bina Baru,,"perubahan nama dari Kampung Baru Menjadi Bina Baru sesuai perda
No 3 Tahun 2020 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.06.2006,,,,,,6 Abbokongang,,"Koreksi nama 'Abbokongeng' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
,,,,,,Tonrong Rijang,,Menjadi wil. Kec. Baranti
73.14.07,,,,7Maritengngae,7,5,,
