K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.11.14.2011,,,,,,11 Pasirnanjung,,PMD
32.11.15,,,,15Jatinangor,-,12,,
32.11.15.2001,,,,,,1 Cikeruh,,
32.11.15.2002,,,,,,2 Hegarmanah,,
32.11.15.2003,,,,,,3 Cibeusi,,
32.11.15.2004,,,,,,4 Cipacing,,
32.11.15.2005,,,,,,5 Sayang,,
32.11.15.2006,,,,,,6 Mekargalih,,
32.11.15.2007,,,,,,7 Cintamulya,,
32.11.15.2008,,,,,,8 Jatimukti,,
32.11.15.2009,,,,,,9 Cisempur,,
32.11.15.2010,,,,,,10 Jatiroke,,
32.11.15.2011,,,,,,11 Cileles,,
32.11.15.2012,,,,,,12 Cilayung,,
32.11.16,,,,16Rancakalong,-,10,,
32.11.16.2001,,,,,,1 Nagarawangi,,
32.11.16.2002,,,,,,2 Cibunar,,
32.11.16.2003,,,,,,3 Pangadegan,,
32.11.16.2004,,,,,,4 Sukahayu,,
32.11.16.2005,,,,,,5 Sukamaju,,
32.11.16.2006,,,,,,6 Pamekaran,,
32.11.16.2007,,,,,,7 Rancakalong,,
32.11.16.2008,,,,,,8 Sukasirnarasa,,
32.11.16.2009,,,,,,9 Cibungur,,
32.11.16.2010,,,,,,10 Pasirbiru,,
32.11.17,,,,17Sumedang Selatan,4,10,,
32.11.17.1001,,,,,1Pasanggrahan Baru,,,
32.11.17.1002,,,,,2Kota Kulon,,,"Perbaikan nama kelurahan semula Kotakulon menjadi Kota Kulon,
sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.17.1003,,,,,3Regol Wetan,,,"Perbaikan nama kelurahan semula Regolwetan menjadi Regol Wetan,
sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.17.1004,,,,,4Cipameungpeuk,,,
32.11.17.2005,,,,,,1 Sukagalih,,
32.11.17.2006,,,,,,2 Baginda,,
32.11.17.2007,,,,,,3 Cipancar,,
32.11.17.2008,,,,,,4 Citengah,,
