K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63,KALIMANTAN SELATAN,,,,,,,
63.01,KAB. TANAH LAUT,,,11,5,130,"3.841,372","Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
63.01.01,,,,1Takisung,-,12,,
63.01.01.2001,,,,,,1 Benua Lawas,,"Perbaikan nama desa semula Banua lawas menjadi Benua Lawas,
sesuai:
Perda No. 1 Tahun 2017; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
63.01.01.2002,,,,,,2 Tabanio,,
63.01.01.2003,,,,,,3 Kuala Tambangan,,
63.01.01.2004,,,,,,4 Takisung,,
63.01.01.2005,,,,,,5 Gunung Makmur,,
63.01.01.2006,,,,,,6 Benua Tengah,,"Perbaikan nama desa semula Banua Tengah menjadi Benua Tengah,
sesuai:
Perda No. 1 Tahun 2017; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
63.01.01.2007,,,,,,7 Ranggang,,
63.01.01.2008,,,,,,8 Pagatan Besar,,
63.01.01.2009,,,,,,9 Batilai,,
63.01.01.2010,,,,,,10 Ranggang Dalam,,
63.01.01.2011,,,,,,11 Telaga langsat,,
63.01.01.2012,,,,,,12 Sumber Makmur,,
63.01.02,,,,2Jorong,-,11,,
63.01.02.2001,,,,,,1 Sabuhur,,"Perbaikan nama sesuai Surat Pemkab Tanah Laut BPMPD No.
140/62/BPMPD/2016"
63.01.02.2002,,,,,,2 Jorong,,
63.01.02.2003,,,,,,3 Asam-Asam,,
63.01.02.2004,,,,,,4 Batalang,,
63.01.02.2005,,,,,,5 Swarangan,,
63.01.02.2006,,,,,,6 Muara Asam-Asam,,
63.01.02.2007,,,,,,7 Alur,,
63.01.02.2008,,,,,,8 Asri Mulya,,
63.01.02.2009,,,,,,9 Karang Rejo,,
63.01.02.2010,,,,,,10 Asam Jaya,,
63.01.02.2011,,,,,,"11 Simpang Empat
Sungai Baru",,"Pemekaran sebagian Desa Asam-Asam, Perda No. 8/2011, PMD,
Perbaikan nama sesuai Surat Pemkab Tanah Laut BPMPD No.
140/62/BPMPD/2016"
63.01.03,,,,3Pelaihari,5,15,,
63.01.03.1001,,,,,1Sarang Halang,,,
63.01.03.1002,,,,,2Karang Taruna,,,
,,,,,,,,
