K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.06.18.2007,,,,,,7 Mowitka,,Semula wil. Kec. Merdey
92.06.19,,,,19Tomu,-,4,,Perda No. 3/2007
92.06.19.2001,,,,,,1 Sebyar Rejosasi,,Semula wil. Kec. Aranday
92.06.19.2002,,,,,,2 Tomu,,Semula wil. Kec. Aranday
92.06.19.2003,,,,,,3 Taroy,,Semula wil. Kec. Aranday
92.06.19.2004,,,,,,4 Ekam,,Semula wil. Kec. Aranday
92.06.20,,,,20Kamundan,-,4,,Perda No. 3/2007
92.06.20.2001,,,,,,1 Kalitami I,,Semula wil. Kec. Aranday
92.06.20.2002,,,,,,2 Kalitami II,,Semula wil. Kec. Aranday
92.06.20.2003,,,,,,3 Kenara,,Semula wil. Kec. Aranday
92.06.20.2004,,,,,,4 Bibiram,,Semula wil. Kec. Aranday
92.06.21,,,,21Weriagar,-,5,,Perda No. 3/2007
92.06.21.2001,,,,,,1 Weriagar,,Semula wil. Kec. Aranday
92.06.21.2002,,,,,,2 Mogotira,,Semula wil. Kec. Aranday
92.06.21.2003,,,,,,3 Weriagar Baru,,Semula wil. Kec. Aranday
92.06.21.2004,,,,,,4 Weriagar Utara,,Semula wil. Kec. Aranday
92.06.21.2005,,,,,,5 Tuanaikin,,Semula wil. Kec. Aranday
92.06.22,,,,22Moskona Barat,-,4,,Perda No. 3/2007
92.06.22.2001,,,,,,1 Meyerga,,Semula wil. Kec. Moskona Selatan
92.06.22.2002,,,,,,2 Macok,,Semula wil. Kec. Moskona Selatan
92.06.22.2003,,,,,,3 Istiwkem,,Semula wil. Kec. Moskona Selatan
92.06.22.2004,,,,,,4 Majnic,,Semula wil. Kec. Moskona Selatan
92.06.23,,,,23Meyado,-,4,,Perda No. 3/2007
92.06.23.2001,,,,,,1 Meyado,,Semula wil. Kec. Moskona Selatan
92.06.23.2002,,,,,,2 Barma,,Semula wil. Kec. Moskona Selatan
92.06.23.2003,,,,,,3 Barma Baru,,Semula wil. Kec. Moskona Selatan
92.06.23.2004,,,,,,4 Vasco Damneen,,Semula wil. Kec. Moskona Selatan
92.06.24,,,,24Moskona Timur,-,3,,Perda No. 3/2007
92.06.24.2001,,,,,,1 Igomu,,Semula wl Kec. Moskona Utara
92.06.24.2002,,,,,,2 Mesna,,Semula wl Kec. Moskona Utara
92.06.24.2003,,,,,,3 Sumuy,,Semula wl Kec. Moskona Utara
