K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.23.06.2008,,,,,,7 Kampung Pajak,,
12.23.06.2009,,,,,,8 Meranti Omas,,
12.23.06.2010,,,,,,9 Hatapang,,
12.23.06.2011,,,,,,10 Pasang Lela,,
12.23.06.2012,,,,,,11 Simpang Marbau,,
12.23.06.2013,,,,,,12 Bangun Rejo,,
12.23.07,,,,7Aek Natas,1,11,,Semula wil. Kab. Labuhanbatu
12.23.07.1001,,,,,1Bandar Durian,,,
12.23.07.2002,,,,,,1 Poldung,,
12.23.07.2003,,,,,,2 Rombisan,,
12.23.07.2004,,,,,,3 Sibito,,
12.23.07.2005,,,,,,4 Simonis,,
12.23.07.2006,,,,,,5 Perk. Aek Pamienke,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.23.07.2007,,,,,,6 Pangkalan,,
12.23.07.2008,,,,,,7 Adian Torop,,
12.23.07.2009,,,,,,8 Ujung Padang,,
12.23.07.2010,,,,,,9 Kampung Yaman,,
12.23.07.2011,,,,,,10 Terang Bulan,,
12.23.07.2012,,,,,,11 Perkebunan Halimbe,,
12.23.08,,,,8Kualuh Selatan,1,11,,Semula wil. Kab. Labuhanbatu
12.23.08.1001,,,,,1Gunting Saga,,,
12.23.08.2002,,,,,,1 Damuli Pekan,,
12.23.08.2003,,,,,,2 Siamporik,,
12.23.08.2004,,,,,,3 Lobu Huala,,
12.23.08.2005,,,,,,4 Gunung Melayu,,
12.23.08.2006,,,,,,5 Damuli Kebun,,
12.23.08.2007,,,,,,6 Hasang,,
12.23.08.2008,,,,,,7 Bandar Lama,,
12.23.08.2009,,,,,,8 Sidua Dua,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.23.08.2010,,,,,,9 Simangalam,,
12.23.08.2011,,,,,,10 Tanjung Pasir,,
12.23.08.2012,,,,,,11 Sialang Taji,,
