K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.09.11.2008,,,,,,8 Garagata,,
63.09.11.2009,,,,,,9 Nalui,,
63.09.12,,,,12Bintang Ara,-,9,,
63.09.12.2001,,,,,,1 Waling,,
63.09.12.2002,,,,,,2 Usih,,
63.09.12.2003,,,,,,3 Bintang Ara,,
63.09.12.2004,,,,,,4 Burum,,
63.09.12.2005,,,,,,5 Panaan,,
63.09.12.2006,,,,,,6 Dambung Raya,,"BA penyerahan/peralihan operasional Pemerintahan Desa Dambung
dari Pemprov DATI I Kalteng kpd Pemprov DATI I Kalsel, serta Lamp
Naskah BA tgl 21 Nov 1989, Perbaikan nama Dambung mnjd Dambung
Raya sesuai srt Ditjen BPD No.140/4495/BPD tgl 29 Juni 2016"
63.09.12.2007,,,,,,7 Argo Mulyo,,
63.09.12.2008,,,,,,8 Bumi Makmur,,
63.09.12.2009,,,,,,9 Hegarmanah,,"Perbaikan nama desa sesuai lampiran surat Kepala BPMPD tgl 23
Maret 2016"
