K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82,MALUKU UTARA,,,,,,,
82.05,KAB. KEPULAUAN SULA,,,12,0,78,"3.304,320",
82.05.01,,,,1Mangoli Timur,-,5,,
82.05.01.2001,,,,,,1 Waitina,,
,,,,,,Buruakol,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
,,,,,,Capalulu,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
,,,,,,Urifola,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
,,,,,,Mangoli,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
82.05.01.2006,,,,,,2 Kau,,
82.05.01.2007,,,,,,3 Waitamela,,
,,,,,,Kawata,,"Menjadi wil. Kec. Mangoli Utara Timur, Perda No. 2/2006"
,,,,,,Waisakai,,"Menjadi wil. Kec. Mangoli Utara Timur, Perda No. 2/2006"
,,,,,,Pelita Jaya,,"Menjadi wil. Kec. Mangoli Utara Timur, Perda No. 2/2006"
,,,,,,Wailoba,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
,,,,,,Waisum,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Utara Timur, Perda No.
2/2006"
82.05.01.2013,,,,,,4 Karamat Titdoy,,Perda No. 4/2006
,,,,,,Paslal,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
,,,,,,Waitulia,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
82.05.01.2016,,,,,,5 Naflo,,Perda No. 4/2006
,,,,,,Wai U,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006"
82.05.02,,,,2Sanana,-,11,,
82.05.02.2001,,,,,,1 Mangon,,
82.05.02.2002,,,,,,2 Fagudu,,
82.05.02.2003,,,,,,3 Waibau,,
82.05.02.2004,,,,,,4 Falahu,,
82.05.02.2005,,,,,,5 Fatcei,,
82.05.02.2006,,,,,,6 Fogi,,
82.05.02.2007,,,,,,7 Waihama,,
82.05.02.2008,,,,,,8 Wai Ipa,,
82.05.02.2009,,,,,,9 Umaloya,,
82.05.02.2010,,,,,,10 Pastina,,
82.05.02.2011,,,,,,11 Wailau,,
,,,,,,Waiboga,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006"
,,,,,,Soamole,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006"
,,,,,,Waiman,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006"
,,,,,,Fat Iba,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006"
,,,,,,Bega,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006"
,,,,,,,,
