K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.02.07.2010,,,,,,2 Kapuk,,
15.02.07.2011,,,,,,3 Pulau Aro,,
15.02.07.2012,,,,,,4 Rantau Ngarau,,"Perda No. 18/2004, Perbaikan nama sesuai Surat No.
141/137/Pemdes/BPMPD/2016 hal Kode dan Data Wilayah Administrasi
Pemerintahan tgl 29 Maret 2016"
15.02.07.2013,,,,,,5 Medan Baru,,Perda No. 7/2008
15.02.07.2014,,,,,,6 Muaro Seketuk,,"Perda No. 7/2008, Perbaikan nama sesuai Surat No.
141/137/Pemdes/BPMPD/2016 hal Kode dan Data Wilayah Administrasi
Pemerintahan tgl 29 Maret 2016"
15.02.08,,,,8Tabir Selatan,-,8,,Perda No. 17 / 2004
15.02.08.2001,,,,,,1 Sungai Sahut,,Semula wil. Kec. Tabir
15.02.08.2002,,,,,,2 Bungo Antoi,,Semula wil. Kec. Tabir
15.02.08.2003,,,,,,3 Muara Delang,,Semula wil. Kec. Tabir
15.02.08.2004,,,,,,4 Sinar Gading,,Semula wil. Kec. Tabir
15.02.08.2005,,,,,,5 Bungo Tanjung,,Semula wil. Kec. Tabir
15.02.08.2006,,,,,,6 Rawa Jaya,,Semula wil. Kec. Tabir
15.02.08.2007,,,,,,7 Gading Jaya,,Perda No. 7/2008
15.02.08.2008,,,,,,8 Mekar Jaya,,"Pemekaran sebagian Desa Bungo Tanjung, Perda No. 9/2012"
15.02.09,,,,9Lembah Masurai,-,15,,Perda No. 16 / 2004
15.02.09.2001,,,,,,1 Nilo Dingin,,Semula wil. Kec. Muara Siau
15.02.09.2002,,,,,,2 Tanjung Berugo,,"Semula wil. Kec. Muara Siau, Perbaikan nama sesuai Surat No.
141/137/Pemdes/BPMPD/2016 hal Kode dan Data Wilayah Administrasi
Pemerintahan tgl 29 Maret 2016"
15.02.09.2003,,,,,,3 Tuo,,Semula wil. Kec. Muara Siau
15.02.09.2004,,,,,,4 Koto Rami,,Semula wil. Kec. Muara Siau
15.02.09.2005,,,,,,5 Rancan,,Semula wil. Kec. Muara Siau
15.02.09.2006,,,,,,6 Pasar Masurai,,Semula wil. Kec. Muara Siau
15.02.09.2007,,,,,,7 Rantau Jering,,Semula wil. Kec. Jangkat
15.02.09.2008,,,,,,8 Tanjung Dalam,,Semula wil. Kec. Jangkat
15.02.09.2009,,,,,,9 Muaro Pangi,,"Semula wil. Kec. Jangkat, Perbaikan nama sesuai Surat No.
141/137/Pemdes/BPMPD/2016 hal Kode dan Data Wilayah Administrasi
Pemerintahan tgl 29 Maret 2016"
15.02.09.2010,,,,,,10 Sungai Lalang,,Perda No. 7/2008
15.02.09.2011,,,,,,11 Talang Asal,,Perda No. 7/2008
15.02.09.2012,,,,,,12 Muara Kelukup,,Perda No. 7/2008
15.02.09.2013,,,,,,13 Muara Lengayo,,Perda No. 7/2008
15.02.09.2014,,,,,,14 Talang Paruh,,Perda No. 7/2008
15.02.09.2015,,,,,,15 Durian Mukut,,Perda No. 7/2008
15.02.10,,,,10Bangko Barat,-,6,,Perda No. 2/2007
15.02.10.2001,,,,,,1 Pulau Rengas,,Semula wil. Kec. Bangko
15.02.10.2002,,,,,,2 Biuku Tanjung,,Semula wil. Kec. Bangko
15.02.10.2003,,,,,,3 Bedeng Rejo,,Semula wil. Kec. Bangko
,,,,,,,,
