K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.06.2010,,,,,,10 Alur Pinang,,
11.01.06.2011,,,,,,11 Kuta Blang,,
11.01.06.2012,,,,,,12 Batee Tunggai,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.06.2013,,,,,,13 Ujung Tanah,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.06.2014,,,,,,14 Ujung Kampung,,
11.01.06.2015,,,,,,15 Jilatang,,
11.01.06.2016,,,,,,16 Luar,,
11.01.06.2017,,,,,,17 Lubuk Layu,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.06.2018,,,,,,18 Suaq Hulu,,
11.01.06.2019,,,,,,19 Tampang,,
11.01.06.2020,,,,,,20 Payonan Gadang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.06.2021,,,,,,21 Gadang,,
11.01.06.2022,,,,,,22 Baru,,
11.01.06.2023,,,,,,23 Ladang Kasik Putih,,
11.01.06.2024,,,,,,24 Air Sialang Hilir.,,
11.01.06.2025,,,,,,25 Air Sialang Hulu,,
11.01.06.2026,,,,,,26 Air Sialang Tengah,,
11.01.06.2027,,,,,,27 Balai,,
11.01.06.2028,,,,,,28 Arafah,,Qanun No. 5/2007
11.01.07,,,,7Sawang,-,15,,
11.01.07.2001,,,,,,1 Sikulat,,
11.01.07.2002,,,,,,2 Sawang I,,
11.01.07.2003,,,,,,3 Meuligo,,
11.01.07.2004,,,,,,4 Lhok Pawoh,,
11.01.07.2005,,,,,,5 Sawang II,,
11.01.07.2006,,,,,,6 Ujung Karang,,
11.01.07.2007,,,,,,"7 Trieng Meuduro
Baroh",,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.07.2008,,,,,,"8 Trieng Meuduro
Tunong",,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.07.2009,,,,,,9 Panton Luas,,
11.01.07.2010,,,,,,10 Simpang Tiga,,
11.01.07.2011,,,,,,11 Kuta Baro,,
11.01.07.2012,,,,,,12 Blang Geulinggang,,
11.01.07.2013,,,,,,13 Mutiara,,
11.01.07.2014,,,,,,14 Ujung Padang,,
