Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.01,KAB. BANGGAI,48,,
72.01.40001,Pulau Anduhian,,"00°53'09.94"" S 123°04'29.86"" T",TBP
72.01.40002,Pulau Apitan,,"00°49'02.14"" S 123°27'03.56"" T",TBP
72.01.40003,Pulau Balean,,"00°53'52.73"" S 123°04'18.19"" T",TBP
72.01.40004,Pulau Balebajo,,"00°53'20.42"" S 123°04'35.27"" T",TBP
72.01.40005,Pulau Ban,,"00°31'36.00"" S 122°48'42.99"" T",TBP
72.01.40006,Pulau Bango,,"00°29'16.00"" S 122°30'51.00"" T",TBP
72.01.40007,Pulau Basumpelan,,"00°53'21.99"" S 123°08'24.00"" T",TBP
72.01.40008,Pulau Batakundamo,,"00°37'39.45"" S 122°56'45.45"" T",TBP
72.01.40009,Pulau Boba,,"00°34'33.39"" S 122°36'49.20"" T",
72.01.40010,Pulau Boe,,"00°33'51.99"" S 122°34'48.00"" T",TBP
72.01.40011,Pulau Bokolingu,,"00°49'40.27"" S 123°27'13.15"" T",
72.01.40012,Pulau Bolak,,"00°37'39.00"" S 122°50'07.00"" T",TBP
72.01.40013,Pulau Buayo,,"00°29'02.08"" S 122°56'03.04"" T",TBP
72.01.40014,Pulau Daka,,"00°36'43.99"" S 123°21'01.00"" T",TBP
72.01.40015,Pulau Dondolang,,"00°25'23.00"" S 122°38'02.00"" T",TBP
72.01.40016,Pulau Giolan,,"00°30'22.00"" S 122°38'52.00"" T",TBP
72.01.40017,Pulau Itekitek,,"00°53'40.18"" S 123°03'39.85"" T",TBP
72.01.40018,Pulau Katuwo'An,,"00°49'41.54"" S 123°27'09.82"" T",
72.01.40019,Pulau Kobor,,"00°36'39.87"" S 122°38'41.80"" T",TBP
72.01.40020,Pulau Kolombai,,"00°37'51.69"" S 122°57'01.47"" T",
72.01.40021,Pulau Kosamba,,"00°37'25.64"" S 123°22'10.31"" T",
72.01.40022,Pulau Maama,,"00°53'17.99"" S 123°04'25.00"" T",TBP
72.01.40023,Pulau Malabakung,,"00°52'59.99"" S 123°04'54.00"" T",TBP
72.01.40024,Pulau Mantan,,"00°53'34.00"" S 123°04'09.99"" T",TBP
72.01.40025,Pulau Mantawalu Daka,,"00°30'56.00"" S 123°05'55.00"" T",TBP
72.01.40026,Pulau Mantawalu Ise,,"00°32'56.00"" S 123°05'44.99"" T",TBP
72.01.40027,Pulau Manuk,,"00°34'07.00"" S 122°35'21.00"" T",TBP
72.01.40028,Pulau Mauwang,,"00°35'49.96"" S 122°54'27.13"" T",TBP
72.01.40029,Pulau Pasokan,,"00°54'10.00"" S 123°03'25.99"" T",TBP
72.01.40030,Pulau Poat,,"00°30'02.99"" S 122°34'16.00"" T",TBP
72.01.40031,Pulau Poniki,,"00°56'41.15"" S 122°03'36.52"" T",TBP
72.01.40032,Pulau Putean,,"00°52'27.00"" S 123°04'10.99"" T",TBP
72.01.40033,Pulau Rua Balaki,,"00°49'23.99"" S 123°27'16.99"" T",TBP
72.01.40034,Pulau Rua Morio,,"00°49'49.00"" S 123°27'00.00"" T",TBP
72.01.40035,Pulau Sasapan,,"00°53'12.80"" S 123°04'05.93"" T",TBP
72.01.40036,Pulau Sosomon,,"00°52'38.19"" S 123°04'30.78"" T",TBP
