K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15,JAMBI,,,,,,,
15.06,KAB. TANJUNG JABUNG BARAT,,,13,20,114,"5.546,063","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
15.06.01,,,,1Tungkal Ulu,1,9,,
15.06.01.2001,,,,,,1 Badang,,
15.06.01.2002,,,,,,2 Tanjung Tayas,,"perbaikan nama dari Tanjungtayas menjadi Tanjung Tayas, Surat Bup
Tanjung Jabung Barat No 141/812/BAPD/PMD/2021 tanggal 15 april
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
15.06.01.2003,,,,,,3 Kuala Dasal,,
15.06.01.2004,,,,,,4 Pematang Pauh,,
15.06.01.1005,,,,,1Pelabuhan Dagang,,,
15.06.01.2006,,,,,,5 Taman Raja,,
,,,,,,Lubuk Bernai,,"Menjadi wil. Kec. Batang Asam, Perda No. 8/2008"
,,,,,,Suban,,"Menjadi wil. Kec. Batang Asam, Perda No. 8/2008"
,,,,,,Dusun Kebun,,"Menjadi wil. Kec. Batang Asam, Perda No. 8/2008"
,,,,,,Tanjung Bojo,,"Menjadi wil. Kec. Batang Asam, Perda No. 8/2008"
,,,,,,Kampung Baru,,"Menjadi wil. Kec. Batang Asam, Perda No. 8/2008"
,,,,,,Tebing Tinggi,,"Menjadi wil Kec. Tebing Tinggi, Perda No. 8/2008"
,,,,,,Purwodadi,,"Menjadi wil Kec. Tebing Tinggi, Perda No. 8/2008"
,,,,,,Sri Agung,,"Menjadi wil. Kec. Batang Asam, Perda No. 8/2008"
,,,,,,Adi Jaya,,"Perda No.9/2005, menjadi wil. Kec. Tebing Tinggi, Perda No. 8/2008"
,,,,,,Suka Damai,,"Perda No.9/2005, menjadi wil Kec. Tebing Tinggi, Perda No. 8/2008"
15.06.01.2017,,,,,,6 Brasau,,Perda No. 17/2008
,,,,,,Kelagian,,
15.06.01.2019,,,,,,7 Gemuruh,,"Pemekaran sebagian Kel. Pelabuhan Dagang, Perda No. 25/2011"
15.06.01.2020,,,,,,8 Pematang Tembesu,,"Pemekaran sebagian Desa Taman Raja, Perda No. 25/2011"
15.06.01.2021,,,,,,9 Badang Sepakat,,"Pemekaran sebagian Desa Badang, Perda No. 25/2011"
15.06.02,,,,2Tungkal Ilir,8,2,,
,,,,,,Bram Itam Kiri,,"Menjadi wil. Kec.Bram Itam, Perda No. 8/2008"
,,,,,,Pembengis,,"Menjadi wil. Kec.Bram Itam, Perda No. 8/2008"
15.06.02.2003,,,,,,1 Tungkal I,,
15.06.02.1004,,,,,1Tungkal Empat Kota,,,
15.06.02.1005,,,,,2Tungkal III,,,
15.06.02.1006,,,,,3Tungkal Harapan,,,
15.06.02.1007,,,,,4Tungkal II,,,
,,,,,,Bram Itam Kanan,,"Menjadi wil. Kec.Bram Itam, Perda No. 8/2008"
,,,,,,Tungkal V,,"Menjadi wil. Kec. Seberang Kota, Perda No. 8/2008"
,,,,,,Tanjung Senjulang,,"Menjadi wil. Kec.Bram Itam, Perda No. 8/2008"
