K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.01.19.2003,,,,,,3 Toor,,"Perbaikan nama desa/kampung semula Tor menjadi Toor, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.19.2004,,,,,,4 Kladar,,
93.01.19.2005,,,,,,5 Sabon,,
93.01.19.2006,,,,,,6 Dafnawanga,,
93.01.20,,,,20Ilwayab,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.20.2001,,,,,,1 Wanam,,
93.01.20.2002,,,,,,2 Bibikem,,
93.01.20.2003,,,,,,3 Wogekel,,"Perbaikan nama desa/kampung semula Wogikel menjadi Wogekel,
sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.20.2004,,,,,,4 Uli Uli,,"Perbaikan nama desa/kampung semula Uli - Uli menjadi Uli Uli, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.21,,,,21Padua,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.21.2001,,,,,,1 Sabudon,,
93.01.21.2002,,,,,,2 Padua,,
93.01.21.2003,,,,,,3 Sigad,,
93.01.21.2004,,,,,,4 Bamol I,,
93.01.21.2005,,,,,,5 Bamol II,,
93.01.22,,,,22Kontuar,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.22.2001,,,,,,1 Kawe,,
93.01.22.2002,,,,,,2 Wetau,,
93.01.22.2003,,,,,,3 Pembri,,
93.01.22.2004,,,,,,4 Sibenda,,
93.01.22.2005,,,,,,5 Wantarma,,
