K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18,LAMPUNG,,,,,,,
18.13,KAB. PESISIR BARAT,,,11,2,116,"2.939,598","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
18.13.01,,,,1Pesisir Tengah,2,6,,"Semula wil Kab. Lampung Barat, sesuai UU No. 18/2013"
18.13.01.2001,,,,,,1 Way Redak,,
18.13.01.2002,,,,,,2 Seray,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016.
Perbaikan nama desa semula Serai menjadi Seray, sesuai:
Perda Kab. Lampung Barat No. 2 Tahun 2010; dan
Surat Dirjen Bina Pemdes No. 145/3452/BPD tgl 6 Juli 2022."
18.13.01.2003,,,,,,3 Kampung Jawa,,
18.13.01.2004,,,,,,4 Rawas,,
18.13.01.1005,,,,,1Pasar Krui,,,"Menjadi Kel, Perda No. 1/2005"
18.13.01.2006,,,,,,5 Suka Negara,,
18.13.01.2007,,,,,,6 Pahmungan,,
18.13.01.1008,,,,,2Pasar Kota Krui,,,"Pemekaran Kel, Perda No. 2/2010"
18.13.02,,,,2Pesisir Selatan,-,15,,"Semula wil Kab. Lampung Barat, sesuai UU No. 18/2013"
18.13.02.2001,,,,,,"1 Negeri Ratu
Tenumbang",,
18.13.02.2002,,,,,,2 Sukarame,,
18.13.02.2003,,,,,,3 Pelita Jaya,,
18.13.02.2004,,,,,,4 Sumur Jaya,,
18.13.02.2005,,,,,,5 Tanjung Jati,,
18.13.02.2006,,,,,,6 Pagar Dalam,,
18.13.02.2007,,,,,,7 Tanjung Setia,,
18.13.02.2008,,,,,,8 Biha,,
18.13.02.2009,,,,,,9 Way Jambu,,
18.13.02.2010,,,,,,10 Marang,,
18.13.02.2011,,,,,,11 Tanjung Raya,,Perda No. 9/2008
18.13.02.2012,,,,,,12 Bangun Negara,,Perda No. 9/2008
18.13.02.2013,,,,,,13 Ulok Manik,,Perda No. 9/2008
18.13.02.2014,,,,,,14 Paku Negara,,Perda No. 9/2008
18.13.02.2015,,,,,,15 Tulung Bamban,,"Perda No. 1/2010, PMD"
18.13.03,,,,3Lemong,-,13,,"Semula wil Kab. Lampung Barat, sesuai UU No. 18/2013"
18.13.03.2001,,,,,,1 Tanjung Jati,,
18.13.03.2002,,,,,,2 Tanjung Sakti,,
18.13.03.2003,,,,,,3 Way Batang,,
18.13.03.2004,,,,,,4 Lemong,,
,,,,,,,,
