K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
91,P A P U A,,,,,,,
91.11,KAB. KEEROM,,,11,0,91,"9.526,315","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
91.11.01,,,,1Waris,-,8,,
91.11.01.2001,,,,,,1 Banda,,
91.11.01.2002,,,,,,2 Pund,,
91.11.01.2003,,,,,,3 Kalifam,,
91.11.01.2004,,,,,,4 Yuwainda,,
91.11.01.2005,,,,,,5 Kalimala,,
91.11.01.2006,,,,,,6 Ampas,,
91.11.01.2007,,,,,,7 Bompai,,Pemekaran Desa Kalimala Perda No. 19/2012
91.11.01.2008,,,,,,8 Sack,,Pemekaran Desa Yuwainda Perda No. 19/2012
91.11.02,,,,2Arso,-,12,,
91.11.02.2001,,,,,,1 Arso Kota,,
91.11.02.2002,,,,,,2 Workwana,,
91.11.02.2003,,,,,,3 Kwimi,,
91.11.02.2004,,,,,,4 Ubiyau,,
,,,,,,Sawyatami,,Menjadi Wil Kec Mannem Perda No 7/2014
91.11.02.2006,,,,,,5 Sawanawa,,
,,,,,,Wembi,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Sanggaria,,Menjadi Wil Kec Arso Barat Perda No 7/2014
91.11.02.2009,,,,,,6 Yuwanain,,
91.11.02.2010,,,,,,7 Yanamaa,,
91.11.02.2011,,,,,,8 Asyaman,,
91.11.02.2012,,,,,,9 Yamta,,
,,,,,,Yammua,,Menjadi Wil Kec Arso Barat Perda No 7/2014
,,,,,,Warbo,,Menjadi Wil Kec Arso Barat Perda No 7/2014
,,,,,,Dukwia,,Menjadi Wil Kec Arso Barat Perda No 7/2014
91.11.02.2016,,,,,,10 Bagia,,
,,,,,,Yatu Raharja,,Menjadi Wil Kec Arso Barat Perda No 7/2014
,,,,,,Ifia-fia,,Menjadi Wil Kec Arso Barat Perda No 7/2014
,,,,,,Wonorejo,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Wambes,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Yamara,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Yetti,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Kriku,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Skopro,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,Sanke,,Menjadi wil Kec. Arso Timur Perda No. 7/2008
,,,,,,,,
