K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Mekar Sari,,
,,,,,,Rawa Indah,,
74.02.31,,,,19Asinua,1,7,,Perda No. 8/2007
74.02.31.2001,,,,,,1 Nekudu,,Semula wil. Kec. Abuki
74.02.31.2002,,,,,,2 Lasada,,Semula wil. Kec. Abuki
74.02.31.2003,,,,,,3 Asinua Jaya,,Semula wil. Kec. Abuki
74.02.31.1004,,,,,1Ambodiaa,,,"Semula wil. Kec. Abuki, Perubahan status Desa Perda No. 8/2007"
74.02.31.2005,,,,,,4 Angohi,,Semula wil. Kec. Abuki
74.02.31.2006,,,,,,5 Awua Jaya,,Perda No. 7/2012
74.02.31.2007,,,,,,6 Awua Sari,,Perda No. 7/2012
74.02.31.2008,,,,,,7 Asipako,,Perda No. 7/2012
74.02.32,,,,20Konawe,4,8,,Perda No. 8/2007
74.02.32.1001,,,,,1Bungguosu,,,Semula wil. Kec. Wawatobi
74.02.32.1002,,,,,2Tudaone,,,Semula wil. Kec. Wawatobi
74.02.32.1003,,,,,3Konawe,,,Semula wil. Kec. Wawatobi
74.02.32.1004,,,,,4Tawanga,,,"Semula wil. Kec. Wawatobi, Perubahan status Desa Perda No. 8/2007"
74.02.32.2005,,,,,,1 Sanggona,,Semula wil. Kec. Wawatobi
74.02.32.2006,,,,,,2 Uelawu,,Semula wil. Kec. Wawatobi
74.02.32.2007,,,,,,3 Mokowu,,"Perda No. 8/2007.
Perbaikan nama desa semula Mekowu menjadi Mokowu, sesuai:
Perda No. 4 Tahun 2020; dan
Surat Sekda Prov. Sultra No. 146.4/5106 tgl 15 September 2022."
74.02.32.2008,,,,,,4 Uete,,Perda No. 8/2007
74.02.32.2009,,,,,,5 Hudoa,,Semula wil. Kec. Wawotobi
74.02.32.2010,,,,,,6 Wonua Mbae,,Perda No. 7/2012
74.02.32.2011,,,,,,7 Asinowowo,,Perda No. 2/2011
74.02.32.2012,,,,,,8 Puuwonua,,"Pemekaran sebagian wil Kel. Konawe, Perda No. 7/2011"
74.02.33,,,,21Kapoiala,1,13,,Perda No. 8/2007
74.02.33.1001,,,,,1Kapoiala,,,Semula wil. Kec. Bondoala
74.02.33.2002,,,,,,1 Lalimbue Jaya,,Semula wil. Kec. Bondoala
74.02.33.2003,,,,,,2 Labotoy,,Semula wil. Kec. Bondoala
74.02.33.2004,,,,,,3 Muara Sampara,,Semula wil. Kec. Bondoala
74.02.33.2005,,,,,,4 Sambaraasi,,Semula wil. Kec. Bondoala
74.02.33.2006,,,,,,5 Lamendora,,Semula wil. Kec. Bondoala
74.02.33.2007,,,,,,6 Tani Indah,,Semula wil. Kec. Bondoala
74.02.33.2008,,,,,,7 Pereoa,,"Semula wil. Kec. Bondoala.
Perbaikan nama desa semula Pereoe menjadi Pereoa, sesuai:
Perda No. 4 Tahun 2020; dan
Surat Sekda Prov. Sultra No. 146.4/5106 tgl 15 September 2022."
74.02.33.2009,,,,,,8 Ulu Lalimbue,,Semula wil. Kec. Bondoala
74.02.33.2010,,,,,,9 Lalimbue,,Semula wil. Kec. Bondoala
,,,,,,,,
