K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Ingko Tambe,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Sayut,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Suka Maju,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Cempaka Baru,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Baringin Jaya,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Bungan Jaya,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Tanjung Lokang,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
,,,,,,Urang Unsa,,"Menjadi wil. Kec. Hulu Kapuas, Perda No. 10/2006"
61.06.17.2014,,,,,,4 Kedamin Darat,,Perda 11/2006
61.06.17.2015,,,,,,5 Tanjung Jati,,"Semula wil. Kec. Putussibau, Perda No. 11/2006"
61.06.17.2016,,,,,,6 Sayut,,"Semula wil. Kec. Putussibau Selatan, Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2017,,,,,,7 Urang Unsa,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2018,,,,,,8 Suka Maju,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2019,,,,,,9 Cempaka Baru,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2020,,,,,,10 Beringin Jaya,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2021,,,,,,11 Bungan Jaya,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2022,,,,,,12 Tanjunglokang,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.17.2023,,,,,,13 Kereho,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu kapuas, Perda No. 2/2012"
61.06.17.2024,,,,,,14 Ingko' Tambe,,"Semula wil. Kec. Putussibau Selatan Perda No. 10/2006, Semula wil
Kec. Hulu Kapuas, Perda No. 2/2012"
61.06.18,,,,18Kalis,-,17,,
61.06.18.2001,,,,,,1 Nanga Sebintang,,
61.06.18.2002,,,,,,2 Nanga Lebangan,,
61.06.18.2003,,,,,,3 Nanga Kalis,,
61.06.18.2004,,,,,,4 Nanga Raun,,
61.06.18.2005,,,,,,5 Bahenap,,
61.06.18.2006,,,,,,6 Nanga Tubuk,,"Semula wil. Kec. Bika, Perda No. 11/2006"
61.06.18.2007,,,,,,7 Nanga Danau,,"Semula wil. Kec. Bika, Perda No. 11/2006"
61.06.18.2008,,,,,,8 Kensuray,,"Semula wil. Kec. Bika, Perda No. 11/2006"
61.06.18.2009,,,,,,9 Rantau Kalis,,"Semula wil. Kec. Bika, Perda No. 11/2006"
61.06.18.2010,,,,,,10 Kalis Raya,,Perda No. 11/2006
61.06.18.2011,,,,,,11 Tekudak,,Perda No. 11/2006
61.06.18.2012,,,,,,12 Semerantau,,Pemekaran Desa Nanga Kalis Perda No. 7/2010
61.06.18.2013,,,,,,13 Tapang Da'an,,Pemekaran Desa Nanga Lebangan Perda No. 7/2010
61.06.18.2014,,,,,,14 Segiam,,Pemekaran Desa Nanga Sebintang Perda No. 7/2010
,,,,,,,,
