Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.15.40119,Pulau Muang,,"08°42'22.00"" S 119°46'00.00"" T",TBP
53.15.40120,Pulau Muntia,,"08°33'11.99"" S 119°49'09.99"" T",TBP
53.15.40121,Pulau Ndeta,,"08°44'54.26"" S 119°22'03.50"" T",
53.15.40122,Pulau Ndihang,,"08°38'55.00"" S 119°29'46.00"" T",TBP
53.15.40123,Pulau Nisaleme,,"08°37'10.99"" S 119°20'39.99"" T",TBP
53.15.40124,Pulau Padar Besar,,"08°39'23.00"" S 119°34'18.99"" T",TBP
53.15.40125,Pulau Padar Kecil,,"08°41'26.99"" S 119°32'12.00"" T",TBP
53.15.40126,Pulau Pangaang Darat,,"08°26'24.00"" S 119°53'26.99"" T",TBP
53.15.40127,Pulau Pangaang Laut,,"08°26'11.40"" S 119°53'38.29"" T",TBP
53.15.40128,Pulau Panikia,,"08°35'31.99"" S 119°45'28.00"" T",TBP
53.15.40129,Pulau Papagaran Besar,,"08°34'18.77"" S 119°43'00.89"" T",BP
53.15.40130,Pulau Papagaran Kecil,,"08°34'36.00"" S 119°44'53.99"" T",TBP
53.15.40131,Pulau Papanggau,,"08°24'20.00"" S 119°53'17.99"" T",TBP
53.15.40132,Pulau Papayoh,,"08°44'20.41"" S 119°36'18.27"" T",
53.15.40133,Pulau Payung,,"08°40'41.74"" S 119°36'24.63"" T",TBP
53.15.40134,Pulau Peka,,"08°37'31.27"" S 119°22'31.18"" T",
53.15.40135,Pulau Pemaroh,,"08°36'11.26"" S 119°38'39.99"" T",TBP
53.15.40136,Pulau Pengah Besar,,"08°34'49.00"" S 119°41'19.00"" T",TBP
53.15.40137,Pulau Pengah Kecil,,"08°35'13.99"" S 119°41'35.99"" T",TBP
53.15.40138,Pulau Pepedo,,"08°44'53.20"" S 119°36'13.23"" T",
53.15.40139,Pulau Pinda,,"08°37'10.99"" S 119°28'09.00"" T",TBP
53.15.40140,Pulau Pipinda,,"08°41'03.34"" S 119°32'20.52"" T",TBP
53.15.40141,Pulau Ponte Kabaho,,"08°21'16.53"" S 120°08'11.35"" T",
53.15.40142,Pulau Pungu Besar,,"08°31'32.00"" S 119°47'25.00"" T",TBP
53.15.40143,Pulau Pungu Kecil,,"08°31'08.00"" S 119°47'36.46"" T",TBP
53.15.40144,Pulau Punya Besar,,"08°36'38.00"" S 119°31'41.00"" T",TBP
53.15.40145,Pulau Punya Kecil,,"08°36'54.00"" S 119°31'54.24"" T",TBP
53.15.40146,Pulau Rinca,,"08°41'48.00"" S 119°41'30.99"" T",BP
53.15.40147,Pulau Rohbong,,"08°40'23.00"" S 119°46'43.00"" T",TBP
53.15.40148,Pulau Rungkeng,,"08°44'30.23"" S 119°43'33.28"" T",TBP
53.15.40149,Pulau Sabita,,"08°32'15.00"" S 119°34'21.00"" T",TBP
53.15.40150,Pulau Saboloh Besar,,"08°23'48.00"" S 119°48'27.00"" T",TBP
53.15.40151,Pulau Saboloh Kecil,,"08°23'26.09"" S 119°47'52.00"" T",TBP
53.15.40152,Pulau Saloka,,"08°33'06.99"" S 119°49'35.00"" T",TBP
53.15.40153,Pulau Sambi,,"08°47'11.01"" S 119°48'02.99"" T",TBP
53.15.40154,Pulau Samprea,,"08°44'16.80"" S 119°22'29.52"" T",
53.15.40155,Pulau Samprea Darat,,"08°44'44.49"" S 119°22'19.45"" T",
53.15.40156,Pulau Sapah Pinggang,,"08°32'51.07"" S 119°35'23.20"" T",
53.15.40157,Pulau Sapah Sentigi,,"08°33'03.39"" S 119°35'26.00"" T",
53.15.40158,Pulau Sarah,,"08°36'11.32"" S 119°38'53.38"" T",TBP
