K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,Battang,,,Menjadi wil. Kec. Wara Barat
73.73.04.1002,,,,,1Maroangin,,,
73.73.04.1003,,,,,2Mancani,,,
73.73.04.1004,,,,,3Sumarambu,,,
73.73.04.1005,,,,,4Salubattang,,,
73.73.04.1006,,,,,5Jaya,,,
73.73.04.1007,,,,,6Batu Walenrang,,,"Koreksi nama 'Batu Walenreng' sesuai Surat Walikota no
005/196/DKPS/VIII/2019 tgl 8 agustus 2019 dan Perda No. 3/2005"
73.73.04.1008,,,,,7Petonjangan,,,
73.73.05,,,,5Wara Timur,7,-,,Perda No. 3/2005
73.73.05.1001,,,,,1Surutanga,,,Semula wil. Kec Wara
73.73.05.1002,,,,,2Benteng,,,Semula wil. Kec Wara
73.73.05.1003,,,,,3Pontap,,,Semula wil. Kec Wara
73.73.05.1004,,,,,4Malatunrung,,,"Koreksi nama 'Malatuntung' sesuai Surat Walikota no
005/196/DKPS/VIII/2019 tgl 8 agustus 2019 dan Perda No. 3/2005"
73.73.05.1005,,,,,5Salekoe,,,Perda No. 3/2005
73.73.05.1006,,,,,6Salotellue,,,Perda No. 3/2005
73.73.05.1007,,,,,7Ponjalae,,,Perda No. 3/2005
73.73.06,,,,6Wara Barat,5,-,,Perda No. 3/2005
73.73.06.1001,,,,,1Tomarundung,,,Semula wil. Kec Wara
73.73.06.1002,,,,,2Battang,,,Semula wil. Kec. Teluwanua
73.73.06.1003,,,,,3Lebang,,,Perda No. 3/2005
73.73.06.1004,,,,,4Battang Barat,,,Perda No. 3/2005
73.73.06.1005,,,,,5Padang Lambe,,,Perda No. 3/2005
73.73.07,,,,7Sendana,4,-,,Perda No. 3/2005
73.73.07.1001,,,,,1Mawa,,,Semula wil. Kec. Wara Selatan
73.73.07.1002,,,,,2Purangi,,,Semula wil. Kec. Wara Selatan
73.73.07.1003,,,,,3Peta,,,Semula wil. Kec. Wara Selatan
73.73.07.1004,,,,,4Sendana,,,Perda No. 3/2005
73.73.08,,,,8Mungkajang,4,-,,
73.73.08.1001,,,,,1Mungkajang,,,Semula wil. Kec. Wara
73.73.08.1002,,,,,2Murante,,,Semula wil. Kec. Wara
73.73.08.1003,,,,,3Latuppa,,,Semula wil. Kec. Wara
73.73.08.1004,,,,,4Kambo,,,Perda No. 3/2005
73.73.09,,,,9Bara,5,-,,
73.73.09.1001,,,,,1Temmalebba,,,
73.73.09.1002,,,,,2Balandai,,,
73.73.09.1003,,,,,3Rampoang,,,Semula wil. Kec. Wara Utara
73.73.09.1004,,,,,4Tobulung,,,
73.73.09.1005,,,,,5Buntu Datu,,,
