Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.11.40076,Pulau Waturara,,"10°10'35.00"" S 120°05'49.99"" T",TBP
53.11.40077,Pulau Watutena,,"10°18'56.00"" S 120°27'20.00"" T",TBP
53.11.40078,Pulau Watuwahang,,"10°04'55.99"" S 120°01'01.99"" T",TBP
53.12,KAB. SUMBA BARAT,28,,
53.12.40001,Pulau Anameha,,"09°41'53.80"" S 119°03'29.58"" T",TBP
53.12.40002,Pulau Golemale Kababa,,"09°45'10.51"" S 119°10'59.56"" T",
53.12.40003,Pulau Golemale Madeta,,"09°45'07.20"" S 119°10'54.99"" T",
53.12.40004,Pulau Lihaniwu,,"09°44'48.95"" S 119°15'00.85"" T",
53.12.40005,Pulau Ngedo Besar,,"09°44'44.84"" S 119°16'20.44"" T",
53.12.40006,Pulau Ngedo Kecil,,"09°44'43.58"" S 119°16'22.64"" T",
53.12.40007,Pulau Praimarapu,,"09°45'23.07"" S 119°30'07.94"" T",
53.12.40008,Pulau Watuadung,,"09°47'06.43"" S 119°22'28.34"" T",TBP
53.12.40009,Pulau Watukaka,,"09°45'37.47"" S 119°18'37.38"" T",
53.12.40010,Pulau Watukala,,"09°45'32.91"" S 119°11'08.74"" T",TBP
53.12.40011,Pulau Watukalode,,"09°45'05.92"" S 119°10'51.04"" T",TBP
53.12.40012,Pulau Watulipara,,"09°45'34.33"" S 119°11'06.08"" T",TBP
53.12.40013,Pulau Watumadongara,,"09°44'52.39"" S 119°15'16.99"" T",TBP
53.12.40014,Pulau Watungorajara,,"09°45'27.49"" S 119°11'30.41"" T",TBP
53.12.40015,Pulau Watutelokarata,,"09°44'43.61"" S 119°17'59.06"" T",TBP
53.12.40016,Pulau Anahodi,,"09°41'49.16"" S 119°03'22.34"" T",TBP
53.12.40017,Pulau Balohokmonegoro,,"09°43'09.99"" S 119°06'20.99"" T",TBP
53.12.40018,Pulau Barenggemonokodi,,"09°42'59.00"" S 119°06'01.00"" T",TBP
53.12.40019,Pulau Bokugawi,,"09°46'46.70"" S 119°35'33.12"" T",TBP
53.12.40020,Pulau Laikamemi,,"09°46'26.46"" S 119°35'33.81"" T",TBP
53.12.40021,Pulau Lia Jawu,,"09°45'32.32"" S 119°30'49.64"" T",
53.12.40022,Pulau Liangubowa,,"09°45'55.93"" S 119°35'05.47"" T",TBP
53.12.40023,Pulau Lianguhewu,,"09°46'28.81"" S 119°35'25.40"" T",TBP
53.12.40024,Pulau Malondobara Barat,,"09°42'51.61"" S 119°05'42.84"" T",TBP
53.12.40025,Pulau Malondobara Timur,,"09°42'52.67"" S 119°05'45.98"" T",TBP
53.12.40026,Pulau Watulahimandara,,"09°45'38.80"" S 119°30'39.86"" T",TBP
53.12.40027,Pulau Watulaitarung,,"09°46'09.84"" S 119°35'05.72"" T",TBP
53.12.40028,Pulau Watusorimalanak,,"09°45'53.35"" S 119°32'21.58"" T",TBP
53.13,KAB. LEMBATA,4,,
53.13.40001,Pulau Batutara,,"07°47'30.00"" S 123°35'29.00"" T",TBP
53.13.40002,Pulau Lembata,,"08°24'16.99"" S 123°32'04.99"" T",BP
53.13.40003,Pulau Sewanggi,,"08°34'07.00"" S 123°13'26.00"" T",TBP
53.13.40004,Pulau Watonubi,,"08°34'44.06"" S 123°22'37.17"" T",TBP
53.14,KAB. ROTE NDAO,120,,
53.14.40001,Nusa Ana Duasa,,"10°54'45.00"" S 123°01'19.99"" T",TBP
53.14.40002,Nusa Ana Esasa,,"10°54'28.00"" S 123°01'13.00"" T",TBP
