K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.08.03.2032,,,,,,29 Wajakea Jaya,,Pemekaran sebagian wil. Desa Rukuramba Perda No. 3/2012
53.08.03.2033,,,,,,30 Nemboramba,,Pemekaran sebagian wil. Desa Rukuramba Perda No. 3/2012
53.08.03.2034,,,,,,31 Embu Ngena,,Pemekaran sebagian wil. Desa Embu Ria Perda No. 3/2012
53.08.03.2035,,,,,,32 Uzuramba Barat,,Pemekaran sebagian wil. Desa Uzuramba Perda No. 3/2012
53.08.04,,,,4Ende Selatan,5,-,,
,,,,,Roworena,,,"Menjadi wil. Kec. Ende Utara, Perda No 12/2006"
,,,,,Kotaratu,,,"Menjadi wil. Kec. Ende Utara, Perda No 12/2006"
53.08.04.1003,,,,,1Mbongawani,,,
53.08.04.1004,,,,,2Rukun Lima,,,
,,,,,Onekore,,,"Menjadi wil. Kec. Ende Tengah, Perda No 12/2006"
53.08.04.1006,,,,,3Paupanda,,,
,,,,,Potulando,,,"Menjadi wil. Kec. Ende Tengah, Perda No 12/2006"
53.08.04.1008,,,,,4Tetandara,,,
,,,,,Mautapaga,,,"Menjadi wil. Kec. Ende Timur, Perda No 12/2006"
,,,,,Rewarangga,,,"Menjadi wil. Kec. Ende Timur, Perda No 12/2006"
,,,,,Kota Raja,,,"Menjadi wil. Kec. Ende Utara, Perda No 12/2006"
,,,,,Kelimutu,,,"Menjadi wil. Kec. Ende Tengah, Perda No 12/2006"
,,,,,Paupire,,,"Menjadi wil. Kec. Ende Tengah, Perda No 12/2006"
53.08.04.1014,,,,,5Tanjung,,,Perda No. 4/2004
,,,,,Kadebodu,,,
53.08.05,,,,5Ndona,2,12,,
53.08.05.1001,,,,,1Onelako,,,
53.08.05.1002,,,,,2Lokoboko,,,
53.08.05.2003,,,,,,1 Wolotopo,,
53.08.05.2004,,,,,,2 Wolotolo Timur,,
,,,,,,Ndungga,,"Menjadi wil. Kec. Ende Timur, Perda No 12/2006"
53.08.05.2006,,,,,,3 Puutuga,,
53.08.05.2007,,,,,,4 Ngalupolo,,
,,,,,,Kurulimbu,,Menjadi wil. Kec. Ndona Timur
,,,,,,Sokoria,,Menjadi wil. Kec. Ndona Timur
,,,,,,Demulaka,,Menjadi wil. Kec. Ndona Timur
,,,,,,Roga,,Menjadi wil. Kec. Ndona Timur
53.08.05.2012,,,,,,5 Ngaluroga,,
53.08.05.2013,,,,,,6 Nila,,
53.08.05.2014,,,,,,7 Kekasewa,,
53.08.05.2015,,,,,,8 Manulando,,
53.08.05.2016,,,,,,9 Nanganesa,,
53.08.05.2017,,,,,,10 Wolokota,,Perda No. 4/2004
53.08.05.2018,,,,,,11 Kelikiku,,Perda No. 4/2004
,,,,,,Tiwu Tewa,,"Perda No. 4/2004, menjadi wil. Kec. Ende Timur, Perda No 12/2006"
,,,,,,,,
