Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.11.40036,Pulau Pingatu 3,,"10°04'44.54"" S 120°01'02.65"" T",
53.11.40037,Pulau Praihawu,,"10°06'07.99"" S 120°00'52.51"" T",
53.11.40038,Pulau Rambu Rotu,,"09°55'26.07"" S 119°51'13.17"" T",
53.11.40039,Pulau Walakari Mbani,,"09°57'15.39"" S 119°53'42.51"" T",
53.11.40040,Pulau Warabakal,,"10°18'30.93"" S 120°27'35.79"" T",
53.11.40041,Pulau Watu Cucu Waimaringu,,"09°50'54.28"" S 119°41'00.30"" T",
53.11.40042,Pulau Watu Laikombu 1,,"09°50'08.84"" S 119°40'27.94"" T",
53.11.40043,Pulau Watu Laikombu 2,,"09°50'09.28"" S 119°40'38.16"" T",
53.11.40044,Pulau Watu Laikombu 3,,"09°50'10.02"" S 119°40'29.49"" T",
53.11.40045,Pulau Watu Laikombu Kudu,,"09°49'52.86"" S 119°40'24.16"" T",
53.11.40046,Pulau Watu Lamalahi Bakul,,"09°50'43.17"" S 119°41'06.02"" T",
53.11.40047,Pulau Watu Lamalahi Kudu,,"09°50'40.92"" S 119°41'07.86"" T",
53.11.40048,Pulau Watu Miting,,"10°07'15.93"" S 120°01'56.33"" T",
53.11.40049,Pulau Watu Ngunju Tamiang,,"09°50'16.64"" S 119°40'47.38"" T",
53.11.40050,Pulau Watu Ngunju Tamiang Dambo,,"09°50'17.40"" S 119°40'49.42"" T",
53.11.40051,Pulau Watu Nuha Kudu,,"09°52'58.81"" S 119°44'37.34"" T",
53.11.40052,Pulau Watu Nyoru Bebu Kombu,,"09°50'55.93"" S 119°41'00.35"" T",
53.11.40053,Pulau Watu Onya,,"10°07'17.16"" S 120°01'54.83"" T",
53.11.40054,Pulau Watu Pangadu Kamboku,,"09°51'16.47"" S 119°41'40.43"" T",
53.11.40055,Pulau Watu Praibakul,,"09°50'33.43"" S 119°40'54.82"" T",
53.11.40056,Pulau Watu Tahambu,,"09°55'31.23"" S 119°50'38.31"" T",
53.11.40057,Pulau Watubakul,,"09°58'43.03"" S 119°54'53.33"" T",TBP
53.11.40058,Pulau Watukabobu,,"10°07'23.98"" S 120°01'10.35"" T",
53.11.40059,Pulau Watukanabukamimi,,"10°03'18.95"" S 119°59'58.93"" T",TBP
53.11.40060,Pulau Watukandura,,"10°18'27.56"" S 120°27'42.65"" T",
53.11.40061,Pulau Watukarata,,"10°03'01.32"" S 119°59'50.05"" T",TBP
53.11.40062,Pulau Watukaratak,,"10°18'36.97"" S 120°09'52.44"" T",TBP
53.11.40063,Pulau Watukatoda Tairi,,"10°11'04.53"" S 120°07'01.69"" T",TBP
53.11.40064,Pulau Watukurang,,"10°11'13.71"" S 120°07'00.26"" T",TBP
53.11.40065,Pulau Watukurang,,"10°07'29.89"" S 120°00'37.16"" T",TBP
53.11.40066,Pulau Watulambat,,"10°09'48.44"" S 120°04'35.53"" T",TBP
53.11.40067,Pulau Watumahari,,"09°59'59.26"" S 119°56'48.34"" T",TBP
53.11.40068,Pulau Watumaunyali,,"10°10'36.99"" S 120°05'57.00"" T",TBP
53.11.40069,Pulau Watumbellar,,"10°06'39.47"" S 120°00'31.96"" T",TBP
53.11.40070,Pulau Watundumur,,"10°15'14.49"" S 120°12'30.29"" T",TBP
53.11.40071,Pulau Watupahomba,,"10°09'54.48"" S 120°04'35.90"" T",TBP
53.11.40072,Pulau Watuparenja,,"10°15'14.00"" S 120°12'45.48"" T",TBP
53.11.40073,Pulau Watupingiatu,,"10°05'00.38"" S 120°01'01.70"" T",TBP
53.11.40074,Pulau Watupurutau Besar,,"09°51'31.00"" S 119°42'07.99"" T",TBP
53.11.40075,Pulau Watupurutau Kecil,,"09°51'36.19"" S 119°42'10.93"" T",TBP
