K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.28.06.2003,,,,,,3 Angsanah,,
35.28.06.2004,,,,,,4 Akkor,,
35.28.06.2005,,,,,,5 Larangan Badung,,
35.28.06.2006,,,,,,6 Panaan,,"Koreksi nama srt Pemprov Jatim No 140/9013/011/2017 tgl 12 mei
2017 dan Srt Pemdes No 146/3672/BPD tgl 21 Juni 2017"
35.28.06.2007,,,,,,7 Potoan Laok,,"Koreksi nama Perbub No. 2/2013. Koreksi nama srt Pemprov Jatim No
140/9013/011/2017 tgl 12 mei 2017 dan Srt Pemdes No 146/3672/BPD
tgl 21 Juni 2017
Perbaikan nama desa semula Patoan Laok menjadi Potoan Laok sesuai
Surat Bupati Pamekasan Tanggal 7 Juli 2022 No.
005/138/432.011/2022."
35.28.06.2008,,,,,,8 Patoan Daja,,"Koreksi nama Perbub No. 2/2013. Koreksi nama srt Pemprov Jatim No
140/9013/011/2017 tgl 12 mei 2017 dan Srt Pemdes No 146/3672/BPD
tgl 21 Juni 2017"
35.28.06.2009,,,,,,9 Kacok,,
35.28.06.2010,,,,,,10 Rombuh,,
35.28.06.2011,,,,,,11 Palengaan Laok,,
35.28.06.2012,,,,,,12 Palengaan Dajah,,
35.28.07,,,,7Pegantenan,-,13,,
35.28.07.2001,,,,,,1 Plakpak,,Koreksi nama Perbub No. 2/2013
35.28.07.2002,,,,,,2 Palesanggar,,
35.28.07.2003,,,,,,3 Pegantenan,,
35.28.07.2004,,,,,,4 Bulangan Branta,,
35.28.07.2005,,,,,,5 Bulangan Barat,,
35.28.07.2006,,,,,,6 Bulangan Haji,,
35.28.07.2007,,,,,,7 Tlagah,,
35.28.07.2008,,,,,,8 Bulangan Timur,,
35.28.07.2009,,,,,,9 Tebul Timur,,
35.28.07.2010,,,,,,10 Tebul Barat,,
35.28.07.2011,,,,,,11 Ambender,,
35.28.07.2012,,,,,,12 Pasanggar,,
35.28.07.2013,,,,,,13 Tanjung,,
35.28.08,,,,8Larangan,-,14,,
35.28.08.2001,,,,,,1 Peltong,,
35.28.08.2002,,,,,,2 Blumbungan,,
35.28.08.2003,,,,,,3 Trasak,,
35.28.08.2004,,,,,,4 Tentenan Barat,,
35.28.08.2005,,,,,,5 Tentenan Timur,,
35.28.08.2006,,,,,,6 Grujugan,,
35.28.08.2007,,,,,,7 Larangan Luar,,
35.28.08.2008,,,,,,8 Larangan Dalam,,
35.28.08.2009,,,,,,9 Panaguan,,
,,,,,,,,
