K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.05.10.2014,,,,,,14 Rancasalak,,
32.05.11,,,,11Leuwigoong,-,8,,
32.05.11.2001,,,,,,1 Leuwigoong,,
32.05.11.2002,,,,,,2 Karanganyar,,
32.05.11.2003,,,,,,3 Margacinta,,
32.05.11.2004,,,,,,4 Margahayu,,
32.05.11.2005,,,,,,5 Dungusiku,,
32.05.11.2006,,,,,,6 Tambak Sari,,
32.05.11.2007,,,,,,7 Sindangsari,,
32.05.11.2008,,,,,,8 Karangsari,,
32.05.12,,,,12Cibatu,-,11,,
32.05.12.2001,,,,,,1 Cibatu,,
32.05.12.2002,,,,,,2 Mekarsari,,
32.05.12.2003,,,,,,3 Cibunar,,
32.05.12.2004,,,,,,4 Sindangsuka,,
32.05.12.2005,,,,,,5 Kertajaya,,
32.05.12.2006,,,,,,6 Sukalilah,,
32.05.12.2007,,,,,,7 Padasuka,,
32.05.12.2008,,,,,,8 Karyamukti,,
32.05.12.2009,,,,,,9 Girimukti,,
32.05.12.2010,,,,,,10 Keresek,,
32.05.12.2011,,,,,,11 Wanakerta,,
32.05.13,,,,13Kersamanah,-,6,,
32.05.13.2001,,,,,,1 Kersamanah,,
32.05.13.2002,,,,,,2 Nanjungjaya,,
32.05.13.2003,,,,,,3 Sukamerang,,
32.05.13.2004,,,,,,4 Girijaya,,
32.05.13.2005,,,,,,5 Sukamaju,,
32.05.13.2006,,,,,,6 Mekarraya,,Pemekaran Desa Sukamaju Perda No. 15/2011
32.05.14,,,,14Malangbong,-,24,,
32.05.14.2001,,,,,,1 Malangbong,,
32.05.14.2002,,,,,,2 Karangmulya,,
32.05.14.2003,,,,,,3 Cibunar,,
32.05.14.2004,,,,,,4 Cikarag,,"Koreksi nama berdasarkan Surat Sekda Prov Jabar No
130/2972/Pemksm tgl 2 Juli 2020"
32.05.14.2005,,,,,,5 Sakawayana,,"Koreksi nama berdasarkan Surat Sekda Prov Jabar No
130/2972/Pemksm tgl 2 Juli 2020"
32.05.14.2006,,,,,,6 Mekarasih,,
32.05.14.2007,,,,,,7 Cisitu,,
32.05.14.2008,,,,,,8 Campaka,,
,,,,,,,,
