K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.76,KOTA DEPOK,,,11,63,0,"199,906","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.76.01,,,,1Pancoran Mas,6,-,,
,,,,,Bojong Pondok Terong,,,"Menjadi wil. Kec. Cipayung, Perda No. 8/2007"
,,,,,Ratu Jaya,,,"Menjadi wil. Kec. Cipayung, Perda No. 8/2007"
,,,,,Pondok Jaya,,,"Menjadi wil. Kec. Cipayung, Perda No. 8/2007"
,,,,,Cipayung,,,"Menjadi wil. Kec. Cipayung, Perda No. 8/2007"
,,,,,Cipayung Jaya,,,"Menjadi wil. Kec. Cipayung, Perda No. 8/2007"
32.76.01.1006,,,,,1Depok,,,
32.76.01.1007,,,,,2Depok Jaya,,,
32.76.01.1008,,,,,3Pancoran Mas,,,
32.76.01.1009,,,,,4Mampang,,,
32.76.01.1010,,,,,5Rangkapan Jaya Baru,,,
32.76.01.1011,,,,,6Rangkapan Jaya,,,
32.76.02,,,,2Cimanggis,6,-,,
,,,,,Cilangkap,,,"Menjadi wil. Kec. Tapos, Perda No. 8/2007"
,,,,,Cimpaeun,,,"Menjadi wil. Kec. Tapos, Perda No. 8/2007"
,,,,,Tapos,,,"Menjadi wil. Kec. Tapos, Perda No. 8/2007"
,,,,,Leuwinanggung,,,"Menjadi wil. Kec. Tapos, Perda No. 8/2007"
,,,,,Sukamaju Baru,,,"Menjadi wil. Kec. Tapos, Perda No. 8/2007"
,,,,,Sukatani,,,"Menjadi wil. Kec. Tapos, Perda No. 8/2007"
32.76.02.1007,,,,,1Harjamukti,,,
32.76.02.1008,,,,,2Curug,,,
32.76.02.1009,,,,,3Tugu,,,
32.76.02.1010,,,,,4Mekarsari,,,
32.76.02.1011,,,,,5Pasir Gunung Selatan,,,
32.76.02.1012,,,,,6Cisalak Pasar,,,
,,,,,Jatijajar,,,"Menjadi wil. Kec. Bojongsari, Perda No. 8/2007"
32.76.03,,,,3Sawangan,7,-,,
32.76.03.1001,,,,,1Pasir Putih,,,
32.76.03.1002,,,,,2Bedahan,,,
32.76.03.1003,,,,,3Pengasinan,,,
,,,,,Duren Seribu,,,"Menjadi wil. Kec. Bojongsari, Perda No. 8/2007"
,,,,,Bojongsari,,,"Menjadi wil. Kec. Bojongsari, Perda No. 8/2007"
,,,,,Curug,,,"Menjadi wil. Kec. Bojongsari, Perda No. 8/2007"
,,,,,Pondok Petir,,,"Menjadi wil. Kec. Bojongsari, Perda No. 8/2007"
,,,,,Serua,,,"Menjadi wil. Kec. Bojongsari, Perda No. 8/2007"
,,,,,,,,
