K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.08,KAB. OGAN KOMERING ULU TIMUR,,,20,7,305,"3.412,716","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.08.01,,,,1Martapura,7,9,,
,,,,,,Batu Raja Bungin,,"Menjadi wil. Kec. Bunga Mayang, Perda No. 12/2006"
,,,,,,Tulang Bawang,,"Menjadi wil. Kec. Bunga Mayang, Perda No. 12/2006"
,,,,,,Sabang Lioh,,"Menjadi wil. Kec. Bunga Mayang, Perda No. 12/2006"
,,,,,,Negeri Ratu,,"Menjadi wil. Kec. Bunga Mayang, Perda No. 12/2006"
,,,,,,Peracak,,"Menjadi wil. Kec. Bunga Mayang, Perda No. 12/2006"
16.08.01.2006,,,,,,1 Tanjung Kemala,,
16.08.01.1007,,,,,1Dusun Martapura,,,
16.08.01.1008,,,,,2Pasar Martapura,,,
16.08.01.2009,,,,,,2 Kota Baru,,
16.08.01.2010,,,,,,3 Keromongan,,
16.08.01.2011,,,,,,4 Perjaya,,
,,,,,,Jayapura,,"Menjadi wil. Kec. Jayapura, Perda No. 20/2006"
,,,,,,Bunga Mayang,,"Menjadi wil. Kec. Jayapura, Perda No. 20/2006"
16.08.01.1014,,,,,3Paku Sengkunyit,,,
16.08.01.2015,,,,,,5 Sukomulyo,,
16.08.01.1016,,,,,4Bukit Sari,,,Pemekaran Kel Perda No. 44/2007
16.08.01.1017,,,,,5Sungai Tuha Jaya,,,"Pemekaran Kel Perda No. 44/2007, Perbaikan nama sesuai Surat
Bupati Nomor 140/1350/II/2017 tgl 19 Des 2017 hal Kesalahan
Penulisan Nama Desa"
16.08.01.1018,,,,,6Terukis Rahayu,,,Pemekaran Kel Perda No. 44/2007
16.08.01.1019,,,,,7Veteran Jaya,,,Pemekaran Kel Perda No. 44/2007
16.08.01.2020,,,,,,6 Kotabaru Barat,,"Pemekaran sebagian Desa Kota Baru dan Desa Tanjung Kemala Perda
No. 40/2007"
16.08.01.2021,,,,,,7 Kotabaru Selatan,,Pemekaran sebagian Desa Kota Baru Perda No. 40/2007
16.08.01.2022,,,,,,8 Perjaya Barat,,Pemekaran sebagian Desa Perjaya Perda No. 2/2009
16.08.01.2023,,,,,,"9 Tanjung Kemala
Barat",,Pemekaran sebagian Desa Tanjung Kemala Perda No. 4/2011
16.08.02,,,,2Buay Madang,-,17,,
16.08.02.2001,,,,,,1 Suka Raja,,
16.08.02.2002,,,,,,2 Kurungan Nyawa,,
16.08.02.2003,,,,,,3 Pisang Jaya,,
16.08.02.2004,,,,,,4 Sumber Agung,,
16.08.02.2005,,,,,,5 Tebat Jaya,,
16.08.02.2006,,,,,,6 Sridadi,,
,,,,,,Tanjungmas,,"Menjadi wil. Kec. Buay Madang Timur, Perda No. 13/2006"
,,,,,,,,
