K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.15.07.2016,,,,,,16 Durungbedug,,
35.15.07.2017,,,,,,17 Jambangan,,
35.15.07.2018,,,,,,18 Sidodadi,,
35.15.07.2019,,,,,,19 Sepande,,
35.15.07.2020,,,,,,20 Sumokali,,
35.15.07.2021,,,,,,21 Tenggulunan,,
35.15.07.2022,,,,,,22 Bligo,,
35.15.07.2023,,,,,,23 Wedoroklurak,,
35.15.07.2024,,,,,,24 Larangan,,
35.15.08,,,,8Sidoarjo,14,10,,
35.15.08.2001,,,,,,1 Lebo,,
35.15.08.2002,,,,,,2 Suko,,
35.15.08.2003,,,,,,3 Banjarbendo,,
35.15.08.1004,,,,,1Sidokare,,,
35.15.08.1005,,,,,2Celep,,,
35.15.08.1006,,,,,3Sekardangan,,,
35.15.08.1007,,,,,4Gebang,,,
35.15.08.2008,,,,,,4 Rangkahkidul,,
35.15.08.1009,,,,,5Bulusidokare,,,
35.15.08.1010,,,,,6Pucanganom,,,
35.15.08.1011,,,,,7Pekauman,,,
35.15.08.1012,,,,,8Lemahputro,,,
35.15.08.1013,,,,,9Sidokumpul,,,
35.15.08.1014,,,,,10Sidoklumpuk,,,
35.15.08.2015,,,,,,5 Blurukidul,,
35.15.08.2016,,,,,,6 Kemiri,,
35.15.08.1017,,,,,11Pucang,,,
35.15.08.1018,,,,,12Magersari,,,
35.15.08.2019,,,,,,7 Jati,,
35.15.08.1020,,,,,13Cemengkalang,,,"perbaikan nama dari Cemenkalang menjadi Cemengkalang, surat bup
Sidorjo no 130/2462/438.1.1/2021 tanggal 2 april 2021"
35.15.08.2021,,,,,,8 Cemengbakalan,,
35.15.08.1022,,,,,14Urangagung,,,
35.15.08.2023,,,,,,9 Sarirogo,,
35.15.08.2024,,,,,,10 Sumput,,
35.15.09,,,,9Tulangan,-,22,,
35.15.09.2001,,,,,,1 Janti,,
35.15.09.2002,,,,,,2 Kebaron,,
35.15.09.2003,,,,,,3 Kenongo,,
35.15.09.2004,,,,,,4 Gelang,,
,,,,,,,,
