K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.72,KOTA PEMATANGSIANTAR,,,8,53,0,"75,919","Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan &
Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017.
Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.72.01,,,,1Siantar Timur,7,-,,
12.72.01.1001,,,,,1Kebun Sayur,,,
12.72.01.1002,,,,,2Tomuan,,,
12.72.01.1003,,,,,3Pahlawan,,,
12.72.01.1004,,,,,4Asuhan,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.72.01.1005,,,,,5Merdeka,,,
12.72.01.1006,,,,,6Pardomuan,,,
12.72.01.1007,,,,,7Siopat Suhu,,,
12.72.02,,,,2Siantar Barat,8,-,,
12.72.02.1001,,,,,1Dwikora,,,
12.72.02.1002,,,,,2Proklamasi,,,
12.72.02.1003,,,,,3Bantan,,,
12.72.02.1004,,,,,4Timbang Galung,,,
12.72.02.1005,,,,,5Simarito,,,
12.72.02.1006,,,,,6Sipinggolpinggol,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.72.02.1007,,,,,7Banjar,,,
12.72.02.1008,,,,,8Teladan,,,Surat Gub. No. 414.1/3314 Tgl. 22 April 2015
12.72.03,,,,3Siantar Utara,7,-,,
12.72.03.1001,,,,,1Melayu,,,
12.72.03.1002,,,,,2Martoba,,,
12.72.03.1003,,,,,3Baru,,,
12.72.03.1004,,,,,4Sukadame,,,
12.72.03.1005,,,,,5Kahean,,,
12.72.03.1006,,,,,6Sigulanggulang,,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.72.03.1007,,,,,7Bane,,,
12.72.04,,,,4Siantar Selatan,6,-,,
12.72.04.1001,,,,,1Toba,,,
12.72.04.1002,,,,,2Karo,,,
12.72.04.1003,,,,,3Simalungun,,,
12.72.04.1004,,,,,4Martimbang,,,
12.72.04.1005,,,,,5Kristen,,,
,,,,,,,,
