K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.14.2006,,,,,,6 Panca,,
11.06.14.2007,,,,,,7 Lam Kubu,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.14.2008,,,,,,8 Panca Kubu,,
11.06.14.2009,,,,,,9 Suka Damai,,
11.06.14.2010,,,,,,10 Suka Mulya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.14.2011,,,,,,11 Saree Aceh,,
11.06.14.2012,,,,,,12 Teuladan,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.15,,,,15Kota Jantho,-,13,,
11.06.15.2001,,,,,,1 Teureubeh,,
11.06.15.2002,,,,,,2 Barueh,,
11.06.15.2003,,,,,,3 Jantho,,
11.06.15.2004,,,,,,4 Awek,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.15.2005,,,,,,5 Data Cut,,
11.06.15.2006,,,,,,6 Bueng,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.15.2007,,,,,,7 Weu,,
11.06.15.2008,,,,,,8 Jalin,,
11.06.15.2009,,,,,,9 Suka Tani,,
11.06.15.2010,,,,,,10 Cucum,,
11.06.15.2011,,,,,,11 Jantho Baru,,
11.06.15.2012,,,,,,12 Jantho Makmur,,
11.06.15.2013,,,,,,13 Bukit Meusara,,Pemekaran sebagian Desa Jantho Makmur Qanun No. 8/2006
11.06.16,,,,16Kuta Cot Glie,-,32,,"Perbaikan nama kec. semula Kota Cot Glie menjadi Kuta Cot Glie,
sesuai:
Qanun No. 10 Tahun 2000; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.16.2001,,,,,,1 Lampakuk,,
11.06.16.2002,,,,,,2 Lampoh Raja,,
11.06.16.2003,,,,,,3 Lam Aling,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.16.2004,,,,,,4 Lamleupung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
