K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.17,KAB. SAMOSIR,,,9,6,128,"1.850,035","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.17.01,,,,1Simanindo,1,20,,
12.17.01.2001,,,,,,1 Tomok,,
12.17.01.2002,,,,,,2 Sihusapi,,
12.17.01.2003,,,,,,3 Maduma,,
12.17.01.2004,,,,,,4 Dosroha,,
12.17.01.2005,,,,,,5 Ambarita,,Perubahan nama Desa Pasar Ambarita Perda No. 2/2011
12.17.01.2006,,,,,,6 Martoba,,
12.17.01.2007,,,,,,7 Garoga,,
12.17.01.2008,,,,,,8 Simanindo Sangkal,,
12.17.01.2009,,,,,,9 Cinta Dame,,
12.17.01.2010,,,,,,10 Huta Ginjang,,
12.17.01.2011,,,,,,11 Pardomuan,,
12.17.01.2012,,,,,,12 Parmonangan,,
12.17.01.2013,,,,,,13 Parbalohan,,
12.17.01.2014,,,,,,14 Tanjungan,,
12.17.01.2015,,,,,,15 Simarmata,,
12.17.01.1016,,,,,1Tuktuk Siadong,,,
12.17.01.2017,,,,,,16 Tomok Parsaoran,,Pemekaran sebagian wil Desa Tomok Perda No. 2/2011
12.17.01.2018,,,,,,17 Marlumba,,Pemekaran sebagian wil Desa Martoba Perda No. 2/2011
12.17.01.2019,,,,,,18 Simanindo,,Pemekaran sebagian wil Desa Simanindo Sangkal Perda No. 2/2011
12.17.01.2020,,,,,,19 Unjur,,Pemekaran sebagian wil Desa Ambarita Perda No. 2/2011
12.17.01.2021,,,,,,20 Siallagan Pindaraya,,Pemekaran sebagian wil Desa Ambarita Perda No. 2/2011
12.17.02,,,,2Onan Runggu,-,12,,
12.17.02.2001,,,,,,1 Pakpahan,,
12.17.02.2002,,,,,,2 Huta Hotang,,
12.17.02.2003,,,,,,3 Sitinjak,,
12.17.02.2004,,,,,,4 Pardomuan,,
12.17.02.2005,,,,,,5 Tambun Sungkean,,
12.17.02.2006,,,,,,6 Rina Bolak,,
12.17.02.2007,,,,,,7 Onan Runggu,,
12.17.02.2008,,,,,,8 Sitamiang,,
12.17.02.2009,,,,,,9 Janji Matogu,,
12.17.02.2010,,,,,,10 Silima Lombu,,
12.17.02.2011,,,,,,11 Sipira,,
12.17.02.2012,,,,,,12 Harian,,
,,,,,,,,
