K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
51.05.03.2004,,,,,,4 Kampung Gelgel,,
51.05.03.2005,,,,,,5 Jumpai,,
51.05.03.2006,,,,,,6 Tangkas,,
51.05.03.2007,,,,,,7 Kamasan,,
51.05.03.1008,,,,,1Semarapura Kaja,,,
51.05.03.1009,,,,,2Semarapura Kauh,,,
51.05.03.1010,,,,,3Semarapura Tengah,,,
51.05.03.1011,,,,,4Semarapura Kangin,,,
51.05.03.1012,,,,,"5Semarapura Klod
Kangin",,,"Perbaikan nama kelurahan semula Semarapura Kelod Kangin menjadi
Semarapura Klod Kangin sesuai Perbup Klungkung No.70 Tahun 2021."
51.05.03.1013,,,,,6Semarapura Klod,,,"Perbaikan nama kelurahan semula Semarapura Kelod menjadi
Semarapura Klod sesuai Perbup Klungkung No.70 Tahun 2021."
51.05.03.2014,,,,,,8 Akah,,
51.05.03.2015,,,,,,9 Manduang,,
51.05.03.2016,,,,,,10 Selat,,
51.05.03.2017,,,,,,11 Tegak,,
51.05.03.2018,,,,,,12 Selisihan,,
51.05.04,,,,4Dawan,-,12,,
51.05.04.2001,,,,,,1 Paksebali,,
51.05.04.2002,,,,,,2 Sampalan Tengah,,
51.05.04.2003,,,,,,3 Sampalan Klod,,"Perbaikan nama desa semula Sampalan Kelod menjadi Sampalan Klod
sesuai Surat Perbekel Desa Sampalan Klod No. 005/75/III/2022 perihal
Menindaklanjuti Nama Desa."
51.05.04.2004,,,,,,4 Sulang,,
51.05.04.2005,,,,,,5 Gunaksa,,
51.05.04.2006,,,,,,6 Kusamba,,
51.05.04.2007,,,,,,7 Kampung Kusamba,,
51.05.04.2008,,,,,,8 Pesinggahan,,
51.05.04.2009,,,,,,9 Dawan Klod,,"Perbaikan nama desa semula Dawan Kelod menjadi Dawan Klod
sesuai Surat Perbekel Dawan Klod No. 140/083/III/2021 perihal Nama
Desa."
51.05.04.2010,,,,,,10 Pikat,,
51.05.04.2011,,,,,,11 Dawan Kaler,,
51.05.04.2012,,,,,,12 Besan,,
