Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.15.40199,Pulau Torong Kui Lale,,"08°44'43.76"" S 119°22'21.78"" T",
53.15.40200,Pulau Tugas,,"08°32'04.99"" S 119°34'01.99"" T",TBP
53.15.40201,Pulau Tukoh Bangkau,,"08°37'42.44"" S 119°37'16.06"" T",
53.15.40202,Pulau Tukoh Batu Tiga Darat,,"08°25'43.90"" S 120°00'03.08"" T",
53.15.40203,Pulau Tukoh Batu Tiga Lao,,"08°25'45.12"" S 120°00'02.43"" T",
53.15.40204,Pulau Tukoh Batu Tiga Tengah,,"08°25'45.03"" S 120°00'02.76"" T",
53.15.40205,Pulau Tukoh Belle,,"08°24'01.87"" S 119°52'40.41"" T",
53.15.40206,Pulau Tukoh Belle Langkau,,"08°41'30.49"" S 119°32'17.79"" T",
53.15.40207,Pulau Tukoh Biloleh,,"08°43'22.57"" S 119°36'43.80"" T",
53.15.40208,Pulau Tukoh Brusucina,,"08°36'41.35"" S 119°39'46.48"" T",
53.15.40209,Pulau Tukoh Gagak Besar,,"08°38'52.86"" S 119°36'11.04"" T",
53.15.40210,Pulau Tukoh Gagak Kecil,,"08°38'53.26"" S 119°36'12.17"" T",
53.15.40211,Pulau Tukoh Gibah Dara,,"08°38'50.15"" S 119°37'52.96"" T",
53.15.40212,Pulau Tukoh Gibah Lao,,"08°38'56.99"" S 119°37'54.79"" T",
53.15.40213,Pulau Tukoh Gibah Tengah,,"08°38'53.90"" S 119°37'54.30"" T",
53.15.40214,Pulau Tukoh Hataming,,"08°23'52.85"" S 119°52'40.73"" T",
53.15.40215,Pulau Tukoh Jarang Basar,,"08°39'59.60"" S 119°35'01.93"" T",
53.15.40216,Pulau Tukoh Jarang Dikki,,"08°40'00.98"" S 119°35'03.77"" T",
53.15.40217,Pulau Tukoh Jinamang,,"08°35'07.10"" S 119°42'22.92"" T",
53.15.40218,Pulau Tukoh Kerita Dikki,,"08°45'35.17"" S 119°47'56.11"" T",
53.15.40219,Pulau Tukoh Langkau,,"08°39'43.80"" S 119°35'49.83"" T",
53.15.40220,Pulau Tukoh Lao Buaya,,"08°39'18.60"" S 119°41'54.60"" T",
53.15.40221,Pulau Tukoh Payau,,"08°41'13.80"" S 119°37'44.37"" T",
53.15.40222,Pulau Tukoh Sei,,"08°39'23.24"" S 119°36'16.03"" T",
53.15.40223,Pulau Tukoh Sendol,,"08°25'58.69"" S 119°57'45.50"" T",
53.15.40224,Pulau Tukoh Serai,,"08°41'21.53"" S 119°39'28.30"" T",
53.15.40225,Pulau Tukoh Serai Dikki,,"08°38'17.04"" S 119°37'21.22"" T",
53.15.40226,Pulau Tukoh Soa,,"08°41'18.45"" S 119°37'58.45"" T",
53.15.40227,Pulau Tukoh Suleman,,"08°30'37.73"" S 119°44'17.40"" T",
53.15.40228,Pulau Tukoh Tikala,,"08°43'31.13"" S 119°36'56.22"" T",
53.15.40229,Pulau Tukoh Toroh Boleh Darat,,"08°25'52.05"" S 119°58'30.27"" T",
53.15.40230,Pulau Tukoh Toroh Boleh Lao,,"08°25'47.21"" S 119°58'28.22"" T",
53.15.40231,Pulau Tukoh Toroh Boleh Tengah,,"08°25'48.92"" S 119°58'30.18"" T",
53.15.40232,Pulau Tukoh Tukoh,,"08°24'40.99"" S 119°33'47.39"" T",
53.15.40233,Pulau Tukohkukusan,,"08°32'58.57"" S 119°47'46.25"" T",TBP
53.15.40234,Pulau Tukohlehokboi,,"08°30'37.00"" S 119°25'19.99"" T",TBP
53.15.40235,Pulau Tukohlohgebah,,"08°33'33.98"" S 119°22'19.15"" T",TBP
53.15.40236,Pulau Tukohselatmolo,,"08°38'48.90"" S 119°48'07.03"" T",TBP
53.15.40237,Pulau Tukohsrikaya,,"08°32'31.99"" S 119°22'59.00"" T",TBP
53.15.40238,Pulau Tukohsrikaya,,"08°33'15.99"" S 119°23'17.99"" T",TBP
