K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.72.06.1002,,,,,2Girian Weru Satu,,,Semula wil. Kec. Matuari
71.72.06.1003,,,,,3Girian Bawah,,,Semula wil. Kec. Matuari
71.72.06.1004,,,,,4Girian Permai,,,Semula wil. Kec. Matuari
71.72.06.1005,,,,,5Girian Weru Dua,,,Semula wil. Kec. Matuari
71.72.06.1006,,,,,6Girian Indah,,,Semula wil. Kec. Matuari
71.72.06.1007,,,,,7Wangurer,,,Perda No. 3/2007
71.72.07,,,,7Maesa,8,-,,Perda No. 3/2007
71.72.07.1001,,,,,1Bitung Barat Satu,,,Semula wil. Kec. Bitung Tengah
71.72.07.1002,,,,,2Pakadoodan,,,Semula wil. Kec. Bitung Tengah
71.72.07.1003,,,,,3Bitung Barat Dua,,,Semula wil. Kec. Bitung Tengah
71.72.07.1004,,,,,4Bitung Tengah,,,Semula wil. Kec. Aertembaga
71.72.07.1005,,,,,5Bitung Timur,,,Semula wil. Kec. Aertembaga
71.72.07.1006,,,,,6Kakenturan Satu,,,Semula wil. Kec. Aertembaga
71.72.07.1007,,,,,7Kekenturan Dua,,,Semula wil. Kec. Aertembaga
71.72.07.1008,,,,,8Pateten Tiga,,,Perda No. 3/2007
71.72.08,,,,8Lembeh Utara,10,-,,Perda No. 3/2007
71.72.08.1001,,,,,1Mawali,,,Semula wil. Kec. Bitung Selatan
71.72.08.1002,,,,,2Pintukota,,,Semula wil. Kec. Bitung Selatan
71.72.08.1003,,,,,3Binuang,,,Semula wil. Kec. Bitung Selatan
71.72.08.1004,,,,,4Motto,,,Semula wil. Kec. Bitung Selatan
71.72.08.1005,,,,,5Lirang,,,Semula wil. Kec. Bitung Selatan
71.72.08.1006,,,,,6Posokan,,,Semula wil. Kec. Bitung Selatan
71.72.08.1007,,,,,7Nusu,,,Semula wil. Kec. Bitung Selatan
71.72.08.1008,,,,,8Kareko,,,Semula wil. Kec. Bitung Selatan
71.72.08.1009,,,,,9Gunung Woka,,,Semula wil. Kec. Bitung Selatan
71.72.08.1010,,,,,10Batukota,,,Perda No. 3/2007
